,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,NSW1,2009/08/01 00:30:00,9235.16,22.72,TRADE
1,NSW1,2009/08/01 01:00:00,9021.9,22.0,TRADE
2,NSW1,2009/08/01 01:30:00,8780.93,22.9,TRADE
3,NSW1,2009/08/01 02:00:00,8437.54,21.67,TRADE
4,NSW1,2009/08/01 02:30:00,8046.94,21.57,TRADE
5,NSW1,2009/08/01 03:00:00,7637.52,20.82,TRADE
6,NSW1,2009/08/01 03:30:00,7321.84,19.45,TRADE
7,NSW1,2009/08/01 04:00:00,7178.34,14.78,TRADE
8,NSW1,2009/08/01 04:30:00,7088.35,15.15,TRADE
9,NSW1,2009/08/01 05:00:00,7062.0,16.93,TRADE
10,NSW1,2009/08/01 05:30:00,7166.87,20.03,TRADE
11,NSW1,2009/08/01 06:00:00,7324.56,21.6,TRADE
12,NSW1,2009/08/01 06:30:00,7644.54,21.19,TRADE
13,NSW1,2009/08/01 07:00:00,8018.65,21.99,TRADE
14,NSW1,2009/08/01 07:30:00,8504.7,22.4,TRADE
15,NSW1,2009/08/01 08:00:00,9157.84,25.97,TRADE
16,NSW1,2009/08/01 08:30:00,9610.3,30.9,TRADE
17,NSW1,2009/08/01 09:00:00,9817.35,32.79,TRADE
18,NSW1,2009/08/01 09:30:00,9963.82,34.65,TRADE
19,NSW1,2009/08/01 10:00:00,9774.77,31.99,TRADE
20,NSW1,2009/08/01 10:30:00,9636.79,30.07,TRADE
21,NSW1,2009/08/01 11:00:00,9433.0,25.41,TRADE
22,NSW1,2009/08/01 11:30:00,9130.83,22.31,TRADE
23,NSW1,2009/08/01 12:00:00,8921.5,22.0,TRADE
24,NSW1,2009/08/01 12:30:00,8745.4,22.0,TRADE
25,NSW1,2009/08/01 13:00:00,8663.5,22.0,TRADE
26,NSW1,2009/08/01 13:30:00,8453.15,21.88,TRADE
27,NSW1,2009/08/01 14:00:00,8338.33,21.98,TRADE
28,NSW1,2009/08/01 14:30:00,8238.48,21.1,TRADE
29,NSW1,2009/08/01 15:00:00,8187.52,20.69,TRADE
30,NSW1,2009/08/01 15:30:00,8245.0,21.3,TRADE
31,NSW1,2009/08/01 16:00:00,8310.1,21.63,TRADE
32,NSW1,2009/08/01 16:30:00,8508.83,21.97,TRADE
33,NSW1,2009/08/01 17:00:00,8891.98,22.61,TRADE
34,NSW1,2009/08/01 17:30:00,9460.92,25.85,TRADE
35,NSW1,2009/08/01 18:00:00,10349.28,32.71,TRADE
36,NSW1,2009/08/01 18:30:00,10647.36,36.55,TRADE
37,NSW1,2009/08/01 19:00:00,10592.43,36.88,TRADE
38,NSW1,2009/08/01 19:30:00,10327.85,31.58,TRADE
39,NSW1,2009/08/01 20:00:00,10227.65,31.78,TRADE
40,NSW1,2009/08/01 20:30:00,10095.84,33.62,TRADE
41,NSW1,2009/08/01 21:00:00,9939.65,34.32,TRADE
42,NSW1,2009/08/01 21:30:00,9762.61,33.25,TRADE
43,NSW1,2009/08/01 22:00:00,9583.72,31.48,TRADE
44,NSW1,2009/08/01 22:30:00,9553.65,32.97,TRADE
45,NSW1,2009/08/01 23:00:00,9401.89,31.28,TRADE
46,NSW1,2009/08/01 23:30:00,9301.65,31.68,TRADE
47,NSW1,2009/08/02 00:00:00,9008.23,27.99,TRADE
48,NSW1,2009/08/02 00:30:00,8735.32,25.59,TRADE
49,NSW1,2009/08/02 01:00:00,8393.61,22.55,TRADE
50,NSW1,2009/08/02 01:30:00,8215.3,23.2,TRADE
51,NSW1,2009/08/02 02:00:00,7898.02,21.29,TRADE
52,NSW1,2009/08/02 02:30:00,7553.29,20.67,TRADE
53,NSW1,2009/08/02 03:00:00,7250.38,17.36,TRADE
54,NSW1,2009/08/02 03:30:00,7030.94,17.7,TRADE
55,NSW1,2009/08/02 04:00:00,6878.47,17.26,TRADE
56,NSW1,2009/08/02 04:30:00,6857.25,16.78,TRADE
57,NSW1,2009/08/02 05:00:00,6877.92,17.74,TRADE
58,NSW1,2009/08/02 05:30:00,6942.73,19.2,TRADE
59,NSW1,2009/08/02 06:00:00,7074.08,19.63,TRADE
60,NSW1,2009/08/02 06:30:00,7314.43,19.11,TRADE
61,NSW1,2009/08/02 07:00:00,7569.88,19.78,TRADE
62,NSW1,2009/08/02 07:30:00,7986.29,20.59,TRADE
63,NSW1,2009/08/02 08:00:00,8544.68,21.98,TRADE
64,NSW1,2009/08/02 08:30:00,9048.01,22.0,TRADE
65,NSW1,2009/08/02 09:00:00,9406.84,22.01,TRADE
66,NSW1,2009/08/02 09:30:00,9539.03,23.19,TRADE
67,NSW1,2009/08/02 10:00:00,9547.95,23.28,TRADE
68,NSW1,2009/08/02 10:30:00,9428.65,22.0,TRADE
69,NSW1,2009/08/02 11:00:00,9189.53,22.0,TRADE
70,NSW1,2009/08/02 11:30:00,8995.98,22.0,TRADE
71,NSW1,2009/08/02 12:00:00,8788.41,22.0,TRADE
72,NSW1,2009/08/02 12:30:00,8655.05,22.0,TRADE
73,NSW1,2009/08/02 13:00:00,8527.45,21.85,TRADE
74,NSW1,2009/08/02 13:30:00,8360.19,21.0,TRADE
75,NSW1,2009/08/02 14:00:00,8243.91,20.51,TRADE
76,NSW1,2009/08/02 14:30:00,8105.7,19.5,TRADE
77,NSW1,2009/08/02 15:00:00,8056.56,19.5,TRADE
78,NSW1,2009/08/02 15:30:00,8088.12,20.31,TRADE
79,NSW1,2009/08/02 16:00:00,8180.12,20.94,TRADE
80,NSW1,2009/08/02 16:30:00,8399.83,21.31,TRADE
81,NSW1,2009/08/02 17:00:00,8769.23,22.0,TRADE
82,NSW1,2009/08/02 17:30:00,9316.95,24.48,TRADE
83,NSW1,2009/08/02 18:00:00,10308.36,32.18,TRADE
84,NSW1,2009/08/02 18:30:00,10751.76,38.71,TRADE
85,NSW1,2009/08/02 19:00:00,10771.92,37.94,TRADE
86,NSW1,2009/08/02 19:30:00,10656.76,34.54,TRADE
87,NSW1,2009/08/02 20:00:00,10522.94,34.11,TRADE
88,NSW1,2009/08/02 20:30:00,10410.25,38.15,TRADE
89,NSW1,2009/08/02 21:00:00,10289.78,40.64,TRADE
90,NSW1,2009/08/02 21:30:00,9986.88,32.84,TRADE
91,NSW1,2009/08/02 22:00:00,9591.9,29.78,TRADE
92,NSW1,2009/08/02 22:30:00,9423.98,27.37,TRADE
93,NSW1,2009/08/02 23:00:00,9099.5,24.13,TRADE
94,NSW1,2009/08/02 23:30:00,8871.76,22.84,TRADE
95,NSW1,2009/08/03 00:00:00,8575.91,21.84,TRADE
96,NSW1,2009/08/03 00:30:00,8259.29,20.88,TRADE
97,NSW1,2009/08/03 01:00:00,8089.26,21.12,TRADE
98,NSW1,2009/08/03 01:30:00,7916.6,20.83,TRADE
99,NSW1,2009/08/03 02:00:00,7716.25,18.78,TRADE
100,NSW1,2009/08/03 02:30:00,7414.93,17.34,TRADE
101,NSW1,2009/08/03 03:00:00,7128.1,17.62,TRADE
102,NSW1,2009/08/03 03:30:00,6988.78,17.16,TRADE
103,NSW1,2009/08/03 04:00:00,6869.34,15.81,TRADE
104,NSW1,2009/08/03 04:30:00,6901.15,16.81,TRADE
105,NSW1,2009/08/03 05:00:00,7034.86,18.87,TRADE
106,NSW1,2009/08/03 05:30:00,7371.72,21.68,TRADE
107,NSW1,2009/08/03 06:00:00,7876.46,23.06,TRADE
108,NSW1,2009/08/03 06:30:00,8799.42,31.03,TRADE
109,NSW1,2009/08/03 07:00:00,9790.1,35.11,TRADE
110,NSW1,2009/08/03 07:30:00,10267.58,34.68,TRADE
111,NSW1,2009/08/03 08:00:00,10861.94,39.77,TRADE
112,NSW1,2009/08/03 08:30:00,10872.03,38.24,TRADE
