,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,NSW1,2008/04/01 00:30:00,7817.85,24.89,TRADE
1,NSW1,2008/04/01 01:00:00,7640.94,25.06,TRADE
2,NSW1,2008/04/01 01:30:00,7326.51,25.62,TRADE
3,NSW1,2008/04/01 02:00:00,6990.7,23.25,TRADE
4,NSW1,2008/04/01 02:30:00,6746.94,20.94,TRADE
5,NSW1,2008/04/01 03:00:00,6652.35,22.51,TRADE
6,NSW1,2008/04/01 03:30:00,6569.84,20.0,TRADE
7,NSW1,2008/04/01 04:00:00,6588.1,20.79,TRADE
8,NSW1,2008/04/01 04:30:00,6839.59,21.34,TRADE
9,NSW1,2008/04/01 05:00:00,7158.63,24.47,TRADE
10,NSW1,2008/04/01 05:30:00,7862.77,33.36,TRADE
11,NSW1,2008/04/01 06:00:00,8542.68,41.78,TRADE
12,NSW1,2008/04/01 06:30:00,8989.23,42.18,TRADE
13,NSW1,2008/04/01 07:00:00,9373.93,62.56,TRADE
14,NSW1,2008/04/01 07:30:00,9410.07,30.79,TRADE
15,NSW1,2008/04/01 08:00:00,9332.69,26.27,TRADE
16,NSW1,2008/04/01 08:30:00,9422.51,29.43,TRADE
17,NSW1,2008/04/01 09:00:00,9532.19,29.25,TRADE
18,NSW1,2008/04/01 09:30:00,9602.11,31.57,TRADE
19,NSW1,2008/04/01 10:00:00,9638.43,31.67,TRADE
20,NSW1,2008/04/01 10:30:00,9630.85,31.95,TRADE
21,NSW1,2008/04/01 11:00:00,9659.99,33.6,TRADE
22,NSW1,2008/04/01 11:30:00,9633.34,33.64,TRADE
23,NSW1,2008/04/01 12:00:00,9681.06,34.45,TRADE
24,NSW1,2008/04/01 12:30:00,9636.74,33.94,TRADE
25,NSW1,2008/04/01 13:00:00,9670.68,34.51,TRADE
26,NSW1,2008/04/01 13:30:00,9661.16,34.43,TRADE
27,NSW1,2008/04/01 14:00:00,9650.2,34.43,TRADE
28,NSW1,2008/04/01 14:30:00,9599.64,33.96,TRADE
29,NSW1,2008/04/01 15:00:00,9646.09,34.33,TRADE
30,NSW1,2008/04/01 15:30:00,9620.41,32.79,TRADE
31,NSW1,2008/04/01 16:00:00,9661.08,32.35,TRADE
32,NSW1,2008/04/01 16:30:00,9595.35,29.01,TRADE
33,NSW1,2008/04/01 17:00:00,9454.48,26.41,TRADE
34,NSW1,2008/04/01 17:30:00,9425.52,26.44,TRADE
35,NSW1,2008/04/01 18:00:00,9431.29,27.63,TRADE
36,NSW1,2008/04/01 18:30:00,9582.49,32.63,TRADE
37,NSW1,2008/04/01 19:00:00,9515.64,30.9,TRADE
38,NSW1,2008/04/01 19:30:00,9324.66,30.13,TRADE
39,NSW1,2008/04/01 20:00:00,9120.06,25.73,TRADE
40,NSW1,2008/04/01 20:30:00,8830.89,24.62,TRADE
41,NSW1,2008/04/01 21:00:00,8556.16,25.09,TRADE
42,NSW1,2008/04/01 21:30:00,8504.55,25.34,TRADE
43,NSW1,2008/04/01 22:00:00,8316.3,24.95,TRADE
44,NSW1,2008/04/01 22:30:00,8254.01,26.04,TRADE
45,NSW1,2008/04/01 23:00:00,8170.48,25.12,TRADE
46,NSW1,2008/04/01 23:30:00,7993.87,27.08,TRADE
47,NSW1,2008/04/02 00:00:00,7950.9,25.66,TRADE
48,NSW1,2008/04/02 00:30:00,7802.43,24.82,TRADE
49,NSW1,2008/04/02 01:00:00,7543.63,24.58,TRADE
50,NSW1,2008/04/02 01:30:00,7274.39,23.76,TRADE
51,NSW1,2008/04/02 02:00:00,6909.9,20.75,TRADE
52,NSW1,2008/04/02 02:30:00,6663.71,20.28,TRADE
53,NSW1,2008/04/02 03:00:00,6515.29,19.43,TRADE
54,NSW1,2008/04/02 03:30:00,6479.07,19.53,TRADE
55,NSW1,2008/04/02 04:00:00,6528.73,19.66,TRADE
56,NSW1,2008/04/02 04:30:00,6734.2,21.81,TRADE
57,NSW1,2008/04/02 05:00:00,7066.79,21.13,TRADE
58,NSW1,2008/04/02 05:30:00,7755.72,25.39,TRADE
59,NSW1,2008/04/02 06:00:00,8464.88,33.28,TRADE
60,NSW1,2008/04/02 06:30:00,8859.04,36.79,TRADE
61,NSW1,2008/04/02 07:00:00,9279.66,55.97,TRADE
62,NSW1,2008/04/02 07:30:00,9314.47,28.5,TRADE
63,NSW1,2008/04/02 08:00:00,9310.19,26.25,TRADE
64,NSW1,2008/04/02 08:30:00,9403.49,26.5,TRADE
65,NSW1,2008/04/02 09:00:00,9481.49,27.87,TRADE
66,NSW1,2008/04/02 09:30:00,9567.07,33.77,TRADE
67,NSW1,2008/04/02 10:00:00,9625.24,33.5,TRADE
68,NSW1,2008/04/02 10:30:00,9646.74,33.91,TRADE
69,NSW1,2008/04/02 11:00:00,9679.31,34.16,TRADE
70,NSW1,2008/04/02 11:30:00,9689.39,34.3,TRADE
71,NSW1,2008/04/02 12:00:00,9723.97,34.38,TRADE
72,NSW1,2008/04/02 12:30:00,9738.79,34.63,TRADE
73,NSW1,2008/04/02 13:00:00,9763.76,33.5,TRADE
74,NSW1,2008/04/02 13:30:00,9813.35,32.99,TRADE
75,NSW1,2008/04/02 14:00:00,9788.43,33.41,TRADE
76,NSW1,2008/04/02 14:30:00,9811.34,33.39,TRADE
77,NSW1,2008/04/02 15:00:00,9815.3,32.93,TRADE
78,NSW1,2008/04/02 15:30:00,9869.06,33.14,TRADE
79,NSW1,2008/04/02 16:00:00,9877.74,32.87,TRADE
80,NSW1,2008/04/02 16:30:00,9787.61,31.18,TRADE
81,NSW1,2008/04/02 17:00:00,9722.36,27.15,TRADE
82,NSW1,2008/04/02 17:30:00,9551.59,26.27,TRADE
83,NSW1,2008/04/02 18:00:00,9638.89,26.65,TRADE
84,NSW1,2008/04/02 18:30:00,9709.0,29.55,TRADE
85,NSW1,2008/04/02 19:00:00,9580.84,28.6,TRADE
86,NSW1,2008/04/02 19:30:00,9351.58,29.46,TRADE
87,NSW1,2008/04/02 20:00:00,9103.42,25.08,TRADE
88,NSW1,2008/04/02 20:30:00,8832.79,25.28,TRADE
89,NSW1,2008/04/02 21:00:00,8511.0,25.13,TRADE
90,NSW1,2008/04/02 21:30:00,8514.66,26.14,TRADE
91,NSW1,2008/04/02 22:00:00,8385.95,24.71,TRADE
92,NSW1,2008/04/02 22:30:00,8343.61,25.33,TRADE
93,NSW1,2008/04/02 23:00:00,8235.21,25.19,TRADE
94,NSW1,2008/04/02 23:30:00,8048.44,25.32,TRADE
95,NSW1,2008/04/03 00:00:00,7942.51,25.29,TRADE
96,NSW1,2008/04/03 00:30:00,7810.32,24.78,TRADE
97,NSW1,2008/04/03 01:00:00,7614.75,25.05,TRADE
98,NSW1,2008/04/03 01:30:00,7253.99,24.56,TRADE
99,NSW1,2008/04/03 02:00:00,6935.39,21.66,TRADE
100,NSW1,2008/04/03 02:30:00,6680.24,19.95,TRADE
101,NSW1,2008/04/03 03:00:00,6610.52,19.64,TRADE
102,NSW1,2008/04/03 03:30:00,6563.06,19.98,TRADE
103,NSW1,2008/04/03 04:00:00,6669.27,22.08,TRADE
104,NSW1,2008/04/03 04:30:00,6876.3,22.61,TRADE
105,NSW1,2008/04/03 05:00:00,7232.38,23.58,TRADE
106,NSW1,2008/04/03 05:30:00,7845.64,30.0,TRADE
107,NSW1,2008/04/03 06:00:00,8501.43,31.59,TRADE
108,NSW1,2008/04/03 06:30:00,8980.06,36.7,TRADE
109,NSW1,2008/04/03 07:00:00,9317.27,47.62,TRADE
110,NSW1,2008/04/03 07:30:00,9289.73,32.83,TRADE
111,NSW1,2008/04/03 08:00:00,9278.62,31.5,TRADE
112,NSW1,2008/04/03 08:30:00,9430.57,33.68,TRADE
113,NSW1,2008/04/03 09:00:00,9523.9,33.9,TRADE
114,NSW1,2008/04/03 09:30:00,9551.28,36.24,TRADE
115,NSW1,2008/04/03 10:00:00,9547.72,36.69,TRADE
116,NSW1,2008/04/03 10:30:00,9502.38,34.84,TRADE
117,NSW1,2008/04/03 11:00:00,9477.31,33.94,TRADE
118,NSW1,2008/04/03 11:30:00,9448.82,36.63,TRADE
119,NSW1,2008/04/03 12:00:00,9394.95,36.92,TRADE
120,NSW1,2008/04/03 12:30:00,9407.39,36.56,TRADE
121,NSW1,2008/04/03 13:00:00,9418.82,38.12,TRADE
122,NSW1,2008/04/03 13:30:00,9455.28,37.77,TRADE
123,NSW1,2008/04/03 14:00:00,9368.77,34.75,TRADE
124,NSW1,2008/04/03 14:30:00,9325.68,32.49,TRADE
125,NSW1,2008/04/03 15:00:00,9358.5,32.7,TRADE
126,NSW1,2008/04/03 15:30:00,9360.2,32.0,TRADE
127,NSW1,2008/04/03 16:00:00,9354.81,31.86,TRADE
128,NSW1,2008/04/03 16:30:00,9276.39,29.95,TRADE
129,NSW1,2008/04/03 17:00:00,9405.29,30.11,TRADE
130,NSW1,2008/04/03 17:30:00,9379.25,26.48,TRADE
131,NSW1,2008/04/03 18:00:00,9464.35,29.1,TRADE
132,NSW1,2008/04/03 18:30:00,9662.26,34.68,TRADE
133,NSW1,2008/04/03 19:00:00,9618.62,35.32,TRADE
134,NSW1,2008/04/03 19:30:00,9431.19,37.56,TRADE
135,NSW1,2008/04/03 20:00:00,9223.6,35.14,TRADE
136,NSW1,2008/04/03 20:30:00,8865.37,31.64,TRADE
137,NSW1,2008/04/03 21:00:00,8540.3,27.34,TRADE
138,NSW1,2008/04/03 21:30:00,8572.34,30.93,TRADE
139,NSW1,2008/04/03 22:00:00,8374.67,24.76,TRADE
140,NSW1,2008/04/03 22:30:00,8364.22,27.29,TRADE
141,NSW1,2008/04/03 23:00:00,8215.79,25.44,TRADE
142,NSW1,2008/04/03 23:30:00,8110.15,25.94,TRADE
143,NSW1,2008/04/04 00:00:00,7969.77,25.18,TRADE
144,NSW1,2008/04/04 00:30:00,7865.9,25.47,TRADE
145,NSW1,2008/04/04 01:00:00,7692.51,25.02,TRADE
146,NSW1,2008/04/04 01:30:00,7325.52,24.88,TRADE
147,NSW1,2008/04/04 02:00:00,6996.55,24.07,TRADE
148,NSW1,2008/04/04 02:30:00,6766.5,22.18,TRADE
149,NSW1,2008/04/04 03:00:00,6659.6,21.34,TRADE
150,NSW1,2008/04/04 03:30:00,6626.38,20.68,TRADE
151,NSW1,2008/04/04 04:00:00,6656.52,20.67,TRADE
152,NSW1,2008/04/04 04:30:00,6907.42,23.26,TRADE
153,NSW1,2008/04/04 05:00:00,7257.37,24.01,TRADE
154,NSW1,2008/04/04 05:30:00,7898.33,29.66,TRADE
155,NSW1,2008/04/04 06:00:00,8647.65,32.33,TRADE
156,NSW1,2008/04/04 06:30:00,9126.31,36.66,TRADE
157,NSW1,2008/04/04 07:00:00,9562.79,48.57,TRADE
158,NSW1,2008/04/04 07:30:00,9607.2,31.4,TRADE
159,NSW1,2008/04/04 08:00:00,9525.6,27.92,TRADE
160,NSW1,2008/04/04 08:30:00,9627.08,30.79,TRADE
161,NSW1,2008/04/04 09:00:00,9623.92,31.17,TRADE
162,NSW1,2008/04/04 09:30:00,9660.87,31.71,TRADE
163,NSW1,2008/04/04 10:00:00,9598.89,30.77,TRADE
164,NSW1,2008/04/04 10:30:00,9534.64,30.1,TRADE
165,NSW1,2008/04/04 11:00:00,9497.51,31.38,TRADE
166,NSW1,2008/04/04 11:30:00,9378.41,27.25,TRADE
167,NSW1,2008/04/04 12:00:00,9423.62,27.91,TRADE
168,NSW1,2008/04/04 12:30:00,9357.03,27.39,TRADE
169,NSW1,2008/04/04 13:00:00,9301.81,26.57,TRADE
170,NSW1,2008/04/04 13:30:00,9257.6,26.28,TRADE
171,NSW1,2008/04/04 14:00:00,9247.94,26.3,TRADE
172,NSW1,2008/04/04 14:30:00,9186.57,26.17,TRADE
173,NSW1,2008/04/04 15:00:00,9212.71,26.22,TRADE
174,NSW1,2008/04/04 15:30:00,9204.49,26.25,TRADE
175,NSW1,2008/04/04 16:00:00,9226.13,26.66,TRADE
176,NSW1,2008/04/04 16:30:00,9164.24,26.14,TRADE
177,NSW1,2008/04/04 17:00:00,9111.4,26.12,TRADE
178,NSW1,2008/04/04 17:30:00,9079.83,25.99,TRADE
179,NSW1,2008/04/04 18:00:00,9125.58,26.13,TRADE
180,NSW1,2008/04/04 18:30:00,9270.7,27.61,TRADE
181,NSW1,2008/04/04 19:00:00,9158.97,26.23,TRADE
