,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,NSW1,2009/05/01 00:30:00,8565.68,33.4,TRADE
1,NSW1,2009/05/01 01:00:00,8395.47,28.69,TRADE
2,NSW1,2009/05/01 01:30:00,8214.8,25.38,TRADE
3,NSW1,2009/05/01 02:00:00,7944.88,21.47,TRADE
4,NSW1,2009/05/01 02:30:00,7545.95,22.0,TRADE
5,NSW1,2009/05/01 03:00:00,7216.7,21.41,TRADE
6,NSW1,2009/05/01 03:30:00,6939.91,20.03,TRADE
7,NSW1,2009/05/01 04:00:00,6839.23,20.4,TRADE
8,NSW1,2009/05/01 04:30:00,6807.88,20.93,TRADE
9,NSW1,2009/05/01 05:00:00,6889.89,21.82,TRADE
10,NSW1,2009/05/01 05:30:00,7184.21,22.35,TRADE
11,NSW1,2009/05/01 06:00:00,7606.77,24.12,TRADE
12,NSW1,2009/05/01 06:30:00,8387.38,33.3,TRADE
13,NSW1,2009/05/01 07:00:00,9094.68,42.54,TRADE
14,NSW1,2009/05/01 07:30:00,9444.9,43.1,TRADE
15,NSW1,2009/05/01 08:00:00,9811.79,59.94,TRADE
16,NSW1,2009/05/01 08:30:00,9895.03,59.01,TRADE
17,NSW1,2009/05/01 09:00:00,9800.57,45.43,TRADE
18,NSW1,2009/05/01 09:30:00,9818.24,42.92,TRADE
19,NSW1,2009/05/01 10:00:00,9705.03,40.89,TRADE
20,NSW1,2009/05/01 10:30:00,9716.41,38.92,TRADE
21,NSW1,2009/05/01 11:00:00,9623.28,36.01,TRADE
22,NSW1,2009/05/01 11:30:00,9563.16,33.8,TRADE
23,NSW1,2009/05/01 12:00:00,9475.01,31.55,TRADE
24,NSW1,2009/05/01 12:30:00,9404.07,32.02,TRADE
25,NSW1,2009/05/01 13:00:00,9307.98,31.61,TRADE
26,NSW1,2009/05/01 13:30:00,9239.58,28.81,TRADE
27,NSW1,2009/05/01 14:00:00,9190.98,26.16,TRADE
28,NSW1,2009/05/01 14:30:00,9156.42,25.75,TRADE
29,NSW1,2009/05/01 15:00:00,9096.23,28.06,TRADE
30,NSW1,2009/05/01 15:30:00,8970.42,27.18,TRADE
31,NSW1,2009/05/01 16:00:00,9048.05,31.48,TRADE
32,NSW1,2009/05/01 16:30:00,9077.64,32.73,TRADE
33,NSW1,2009/05/01 17:00:00,9225.2,37.54,TRADE
34,NSW1,2009/05/01 17:30:00,9513.9,39.05,TRADE
35,NSW1,2009/05/01 18:00:00,10096.2,58.76,TRADE
36,NSW1,2009/05/01 18:30:00,10111.27,58.82,TRADE
37,NSW1,2009/05/01 19:00:00,9997.5,46.76,TRADE
38,NSW1,2009/05/01 19:30:00,9741.46,45.62,TRADE
39,NSW1,2009/05/01 20:00:00,9542.64,42.51,TRADE
40,NSW1,2009/05/01 20:30:00,9406.55,34.23,TRADE
41,NSW1,2009/05/01 21:00:00,9194.63,31.02,TRADE
42,NSW1,2009/05/01 21:30:00,9000.52,30.53,TRADE
43,NSW1,2009/05/01 22:00:00,8737.32,25.23,TRADE
44,NSW1,2009/05/01 22:30:00,8983.04,35.48,TRADE
45,NSW1,2009/05/01 23:00:00,8798.77,32.87,TRADE
46,NSW1,2009/05/01 23:30:00,8765.03,33.36,TRADE
47,NSW1,2009/05/02 00:00:00,8608.93,32.01,TRADE
48,NSW1,2009/05/02 00:30:00,8422.36,30.25,TRADE
49,NSW1,2009/05/02 01:00:00,8196.57,24.41,TRADE
50,NSW1,2009/05/02 01:30:00,8021.77,26.96,TRADE
51,NSW1,2009/05/02 02:00:00,7664.66,22.04,TRADE
52,NSW1,2009/05/02 02:30:00,7332.94,21.67,TRADE
53,NSW1,2009/05/02 03:00:00,7026.7,20.77,TRADE
54,NSW1,2009/05/02 03:30:00,6781.33,20.58,TRADE
55,NSW1,2009/05/02 04:00:00,6589.66,20.4,TRADE
56,NSW1,2009/05/02 04:30:00,6512.53,20.4,TRADE
57,NSW1,2009/05/02 05:00:00,6521.77,20.4,TRADE
58,NSW1,2009/05/02 05:30:00,6627.44,20.4,TRADE
59,NSW1,2009/05/02 06:00:00,6751.24,20.54,TRADE
60,NSW1,2009/05/02 06:30:00,7121.37,21.67,TRADE
61,NSW1,2009/05/02 07:00:00,7362.74,22.0,TRADE
62,NSW1,2009/05/02 07:30:00,7778.85,23.97,TRADE
63,NSW1,2009/05/02 08:00:00,8262.37,28.06,TRADE
64,NSW1,2009/05/02 08:30:00,8704.63,31.74,TRADE
65,NSW1,2009/05/02 09:00:00,8890.16,33.73,TRADE
66,NSW1,2009/05/02 09:30:00,9087.93,33.46,TRADE
67,NSW1,2009/05/02 10:00:00,8972.86,30.56,TRADE
68,NSW1,2009/05/02 10:30:00,8926.3,30.63,TRADE
69,NSW1,2009/05/02 11:00:00,8768.24,26.53,TRADE
70,NSW1,2009/05/02 11:30:00,8653.93,25.03,TRADE
71,NSW1,2009/05/02 12:00:00,8510.51,25.1,TRADE
72,NSW1,2009/05/02 12:30:00,8421.41,24.94,TRADE
73,NSW1,2009/05/02 13:00:00,8277.37,23.59,TRADE
74,NSW1,2009/05/02 13:30:00,8273.25,24.12,TRADE
75,NSW1,2009/05/02 14:00:00,8206.85,23.72,TRADE
76,NSW1,2009/05/02 14:30:00,8123.0,22.07,TRADE
77,NSW1,2009/05/02 15:00:00,8098.83,21.92,TRADE
78,NSW1,2009/05/02 15:30:00,8053.46,21.93,TRADE
79,NSW1,2009/05/02 16:00:00,8159.69,22.0,TRADE
80,NSW1,2009/05/02 16:30:00,8264.48,22.65,TRADE
81,NSW1,2009/05/02 17:00:00,8461.62,25.54,TRADE
82,NSW1,2009/05/02 17:30:00,8778.42,32.33,TRADE
83,NSW1,2009/05/02 18:00:00,9488.14,49.95,TRADE
84,NSW1,2009/05/02 18:30:00,9523.78,55.22,TRADE
85,NSW1,2009/05/02 19:00:00,9329.99,45.42,TRADE
86,NSW1,2009/05/02 19:30:00,9079.54,36.85,TRADE
87,NSW1,2009/05/02 20:00:00,8858.74,33.97,TRADE
88,NSW1,2009/05/02 20:30:00,8733.95,31.46,TRADE
89,NSW1,2009/05/02 21:00:00,8623.9,28.71,TRADE
90,NSW1,2009/05/02 21:30:00,8447.03,30.09,TRADE
91,NSW1,2009/05/02 22:00:00,8295.65,27.85,TRADE
92,NSW1,2009/05/02 22:30:00,8298.65,35.07,TRADE
93,NSW1,2009/05/02 23:00:00,8162.89,35.2,TRADE
94,NSW1,2009/05/02 23:30:00,8128.82,38.44,TRADE
95,NSW1,2009/05/03 00:00:00,7946.74,33.03,TRADE
96,NSW1,2009/05/03 00:30:00,7653.2,27.38,TRADE
97,NSW1,2009/05/03 01:00:00,7468.83,23.28,TRADE
98,NSW1,2009/05/03 01:30:00,7324.63,25.55,TRADE
99,NSW1,2009/05/03 02:00:00,7049.77,21.28,TRADE
100,NSW1,2009/05/03 02:30:00,6728.33,20.6,TRADE
101,NSW1,2009/05/03 03:00:00,6472.42,20.94,TRADE
102,NSW1,2009/05/03 03:30:00,6334.41,20.21,TRADE
103,NSW1,2009/05/03 04:00:00,6215.45,18.24,TRADE
104,NSW1,2009/05/03 04:30:00,6249.9,20.2,TRADE
105,NSW1,2009/05/03 05:00:00,6221.6,18.63,TRADE
106,NSW1,2009/05/03 05:30:00,6345.59,20.24,TRADE
107,NSW1,2009/05/03 06:00:00,6435.53,19.03,TRADE
