,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,NSW1,2000/07/01 00:30,8983.365,69.38,TRADE
1,NSW1,2000/07/01 01:00,8645.813329999999,74.62,TRADE
2,NSW1,2000/07/01 01:30,8453.185,89.41,TRADE
3,NSW1,2000/07/01 02:00,8017.453329999999,66.17,TRADE
4,NSW1,2000/07/01 02:30,7656.48,76.52,TRADE
5,NSW1,2000/07/01 03:00,7177.5433299999995,44.37,TRADE
6,NSW1,2000/07/01 03:30,6856.26,33.7,TRADE
7,NSW1,2000/07/01 04:00,6599.53167,30.13,TRADE
8,NSW1,2000/07/01 04:30,6403.225,28.46,TRADE
9,NSW1,2000/07/01 05:00,6247.5,25.36,TRADE
10,NSW1,2000/07/01 05:30,6287.19667,27.71,TRADE
11,NSW1,2000/07/01 06:00,6369.095,22.89,TRADE
12,NSW1,2000/07/01 06:30,6679.59667,28.88,TRADE
13,NSW1,2000/07/01 07:00,6975.42333,36.36,TRADE
14,NSW1,2000/07/01 07:30,7338.14667,25.49,TRADE
15,NSW1,2000/07/01 08:00,8036.5833299999995,33.39,TRADE
16,NSW1,2000/07/01 08:30,8648.70667,42.98,TRADE
17,NSW1,2000/07/01 09:00,9049.35,48.63,TRADE
18,NSW1,2000/07/01 09:30,9353.12667,58.84,TRADE
19,NSW1,2000/07/01 10:00,9471.905,61.45,TRADE
20,NSW1,2000/07/01 10:30,9387.25,63.55,TRADE
21,NSW1,2000/07/01 11:00,9331.56833,84.79,TRADE
22,NSW1,2000/07/01 11:30,9109.50333,78.41,TRADE
23,NSW1,2000/07/01 12:00,8964.335,96.29,TRADE
24,NSW1,2000/07/01 12:30,8774.77,97.83,TRADE
25,NSW1,2000/07/01 13:00,8637.375,97.29,TRADE
26,NSW1,2000/07/01 13:30,8500.81,97.24,TRADE
27,NSW1,2000/07/01 14:00,8427.29833,92.68,TRADE
28,NSW1,2000/07/01 14:30,8352.66333,77.16,TRADE
29,NSW1,2000/07/01 15:00,8256.455,62.83,TRADE
30,NSW1,2000/07/01 15:30,8319.31,77.74,TRADE
31,NSW1,2000/07/01 16:00,8401.65333,72.05,TRADE
32,NSW1,2000/07/01 16:30,8570.40667,75.02,TRADE
33,NSW1,2000/07/01 17:00,9021.44833,69.05,TRADE
34,NSW1,2000/07/01 17:30,9479.67667,78.17,TRADE
35,NSW1,2000/07/01 18:00,10036.065,98.07,TRADE
36,NSW1,2000/07/01 18:30,10050.15833,98.3,TRADE
37,NSW1,2000/07/01 19:00,9820.64,76.66,TRADE
38,NSW1,2000/07/01 19:30,9551.78,54.97,TRADE
39,NSW1,2000/07/01 20:00,9271.68333,51.9,TRADE
40,NSW1,2000/07/01 20:30,9100.865,48.11,TRADE
41,NSW1,2000/07/01 21:00,8952.33833,45.84,TRADE
42,NSW1,2000/07/01 21:30,8691.945,38.02,TRADE
43,NSW1,2000/07/01 22:00,8520.018329999999,35.4,TRADE
44,NSW1,2000/07/01 22:30,8574.53333,44.07,TRADE
45,NSW1,2000/07/01 23:00,8450.37667,39.27,TRADE
46,NSW1,2000/07/01 23:30,8366.59667,46.47,TRADE
