,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,NSW1,2006/05/01 00:30:00,7424.63333,17.59,TRADE
1,NSW1,2006/05/01 01:00:00,7261.025,16.85,TRADE
2,NSW1,2006/05/01 01:30:00,7094.51833,17.41,TRADE
3,NSW1,2006/05/01 02:00:00,6985.81,17.41,TRADE
4,NSW1,2006/05/01 02:30:00,6636.95167,15.0,TRADE
5,NSW1,2006/05/01 03:00:00,6437.08,14.96,TRADE
6,NSW1,2006/05/01 03:30:00,6274.375,14.45,TRADE
7,NSW1,2006/05/01 04:00:00,6273.095,12.98,TRADE
8,NSW1,2006/05/01 04:30:00,6265.565,13.26,TRADE
9,NSW1,2006/05/01 05:00:00,6335.881670000001,13.98,TRADE
10,NSW1,2006/05/01 05:30:00,6665.23333,15.07,TRADE
11,NSW1,2006/05/01 06:00:00,7035.38333,15.61,TRADE
12,NSW1,2006/05/01 06:30:00,7739.685,16.31,TRADE
13,NSW1,2006/05/01 07:00:00,8372.09,16.71,TRADE
14,NSW1,2006/05/01 07:30:00,8684.571670000001,16.81,TRADE
15,NSW1,2006/05/01 08:00:00,9079.43,18.17,TRADE
16,NSW1,2006/05/01 08:30:00,9275.45167,19.22,TRADE
17,NSW1,2006/05/01 09:00:00,9339.78667,18.38,TRADE
18,NSW1,2006/05/01 09:30:00,9456.25,20.79,TRADE
19,NSW1,2006/05/01 10:00:00,9572.86833,19.32,TRADE
20,NSW1,2006/05/01 10:30:00,9615.74333,21.26,TRADE
21,NSW1,2006/05/01 11:00:00,9595.955,20.92,TRADE
22,NSW1,2006/05/01 11:30:00,9515.42167,21.55,TRADE
23,NSW1,2006/05/01 12:00:00,9493.18167,21.95,TRADE
24,NSW1,2006/05/01 12:30:00,9496.62167,21.95,TRADE
25,NSW1,2006/05/01 13:00:00,9459.45667,21.83,TRADE
26,NSW1,2006/05/01 13:30:00,9456.72,22.0,TRADE
27,NSW1,2006/05/01 14:00:00,9427.64167,21.74,TRADE
28,NSW1,2006/05/01 14:30:00,9414.78833,22.0,TRADE
29,NSW1,2006/05/01 15:00:00,9426.09167,21.24,TRADE
30,NSW1,2006/05/01 15:30:00,9369.46167,20.58,TRADE
31,NSW1,2006/05/01 16:00:00,9453.385,22.0,TRADE
32,NSW1,2006/05/01 16:30:00,9530.70167,22.06,TRADE
33,NSW1,2006/05/01 17:00:00,9680.856670000001,22.12,TRADE
34,NSW1,2006/05/01 17:30:00,10035.36333,24.43,TRADE
35,NSW1,2006/05/01 18:00:00,10566.67,30.33,TRADE
36,NSW1,2006/05/01 18:30:00,10478.04333,31.6,TRADE
37,NSW1,2006/05/01 19:00:00,10284.188329999999,27.97,TRADE
