,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,NSW1,2007/09/01 00:30:00,8494.4,35.45,TRADE
1,NSW1,2007/09/01 01:00:00,8315.88,31.37,TRADE
2,NSW1,2007/09/01 01:30:00,8177.76,30.75,TRADE
3,NSW1,2007/09/01 02:00:00,7904.93,30.35,TRADE
4,NSW1,2007/09/01 02:30:00,7503.93,28.14,TRADE
5,NSW1,2007/09/01 03:00:00,7193.05,28.0,TRADE
6,NSW1,2007/09/01 03:30:00,6896.85,28.0,TRADE
7,NSW1,2007/09/01 04:00:00,6759.82,28.0,TRADE
8,NSW1,2007/09/01 04:30:00,6651.72,28.0,TRADE
9,NSW1,2007/09/01 05:00:00,6627.15,28.0,TRADE
10,NSW1,2007/09/01 05:30:00,6749.24,28.0,TRADE
11,NSW1,2007/09/01 06:00:00,6898.82,28.0,TRADE
12,NSW1,2007/09/01 06:30:00,7171.75,28.0,TRADE
13,NSW1,2007/09/01 07:00:00,7442.72,28.44,TRADE
14,NSW1,2007/09/01 07:30:00,7853.49,29.41,TRADE
15,NSW1,2007/09/01 08:00:00,8282.35,32.82,TRADE
16,NSW1,2007/09/01 08:30:00,8677.26,38.5,TRADE
17,NSW1,2007/09/01 09:00:00,8900.53,44.22,TRADE
18,NSW1,2007/09/01 09:30:00,9140.93,47.02,TRADE
19,NSW1,2007/09/01 10:00:00,9113.69,44.85,TRADE
20,NSW1,2007/09/01 10:30:00,9035.89,40.91,TRADE
21,NSW1,2007/09/01 11:00:00,8892.57,38.98,TRADE
22,NSW1,2007/09/01 11:30:00,8789.45,37.68,TRADE
23,NSW1,2007/09/01 12:00:00,8666.36,31.49,TRADE
24,NSW1,2007/09/01 12:30:00,8556.9,28.6,TRADE
25,NSW1,2007/09/01 13:00:00,8451.63,28.0,TRADE
26,NSW1,2007/09/01 13:30:00,8307.2,28.0,TRADE
27,NSW1,2007/09/01 14:00:00,8254.3,28.0,TRADE
28,NSW1,2007/09/01 14:30:00,8119.59,28.0,TRADE
29,NSW1,2007/09/01 15:00:00,8061.44,28.0,TRADE
30,NSW1,2007/09/01 15:30:00,8024.13,28.0,TRADE
31,NSW1,2007/09/01 16:00:00,8040.74,28.0,TRADE
32,NSW1,2007/09/01 16:30:00,8155.38,30.91,TRADE
33,NSW1,2007/09/01 17:00:00,8268.1,28.66,TRADE
34,NSW1,2007/09/01 17:30:00,8380.74,30.66,TRADE
35,NSW1,2007/09/01 18:00:00,8981.63,40.67,TRADE
36,NSW1,2007/09/01 18:30:00,9432.84,50.17,TRADE
37,NSW1,2007/09/01 19:00:00,9392.16,50.75,TRADE
38,NSW1,2007/09/01 19:30:00,9140.33,42.5,TRADE
39,NSW1,2007/09/01 20:00:00,8971.36,42.02,TRADE
40,NSW1,2007/09/01 20:30:00,8756.36,38.83,TRADE
41,NSW1,2007/09/01 21:00:00,8652.48,37.78,TRADE
42,NSW1,2007/09/01 21:30:00,8469.0,32.65,TRADE
43,NSW1,2007/09/01 22:00:00,8357.75,31.39,TRADE
44,NSW1,2007/09/01 22:30:00,8435.29,37.04,TRADE
45,NSW1,2007/09/01 23:00:00,8376.24,34.67,TRADE
46,NSW1,2007/09/01 23:30:00,8374.75,37.26,TRADE
47,NSW1,2007/09/02 00:00:00,8167.13,33.99,TRADE
48,NSW1,2007/09/02 00:30:00,7985.13,30.31,TRADE
49,NSW1,2007/09/02 01:00:00,7749.94,28.76,TRADE
50,NSW1,2007/09/02 01:30:00,7561.32,29.99,TRADE
51,NSW1,2007/09/02 02:00:00,7408.51,29.95,TRADE
52,NSW1,2007/09/02 02:30:00,7050.91,28.02,TRADE
53,NSW1,2007/09/02 03:00:00,6764.49,28.0,TRADE
54,NSW1,2007/09/02 03:30:00,6620.59,28.0,TRADE
55,NSW1,2007/09/02 04:00:00,6504.42,28.0,TRADE
56,NSW1,2007/09/02 04:30:00,6467.12,28.0,TRADE
57,NSW1,2007/09/02 05:00:00,6465.63,28.0,TRADE
58,NSW1,2007/09/02 05:30:00,6522.8,28.0,TRADE
59,NSW1,2007/09/02 06:00:00,6623.6,27.98,TRADE
60,NSW1,2007/09/02 06:30:00,6733.54,28.0,TRADE
61,NSW1,2007/09/02 07:00:00,6952.74,26.46,TRADE
62,NSW1,2007/09/02 07:30:00,7240.21,27.0,TRADE
63,NSW1,2007/09/02 08:00:00,7700.56,28.0,TRADE
64,NSW1,2007/09/02 08:30:00,8056.5,28.0,TRADE
65,NSW1,2007/09/02 09:00:00,8383.51,29.34,TRADE
66,NSW1,2007/09/02 09:30:00,8563.89,32.2,TRADE
67,NSW1,2007/09/02 10:00:00,8585.67,32.66,TRADE
68,NSW1,2007/09/02 10:30:00,8639.25,32.21,TRADE
69,NSW1,2007/09/02 11:00:00,8541.56,31.28,TRADE
70,NSW1,2007/09/02 11:30:00,8425.74,28.72,TRADE
71,NSW1,2007/09/02 12:00:00,8300.79,31.82,TRADE
72,NSW1,2007/09/02 12:30:00,8202.48,29.51,TRADE
73,NSW1,2007/09/02 13:00:00,8118.66,28.0,TRADE
74,NSW1,2007/09/02 13:30:00,8014.52,28.0,TRADE
75,NSW1,2007/09/02 14:00:00,7877.27,28.0,TRADE
76,NSW1,2007/09/02 14:30:00,7821.34,28.07,TRADE
77,NSW1,2007/09/02 15:00:00,7787.69,28.64,TRADE
78,NSW1,2007/09/02 15:30:00,7820.24,28.0,TRADE
79,NSW1,2007/09/02 16:00:00,7834.86,28.0,TRADE
80,NSW1,2007/09/02 16:30:00,7868.5,27.77,TRADE
81,NSW1,2007/09/02 17:00:00,7926.66,28.0,TRADE
82,NSW1,2007/09/02 17:30:00,8029.0,27.5,TRADE
83,NSW1,2007/09/02 18:00:00,8472.71,35.34,TRADE
84,NSW1,2007/09/02 18:30:00,9077.49,44.77,TRADE
85,NSW1,2007/09/02 19:00:00,9155.72,48.82,TRADE
86,NSW1,2007/09/02 19:30:00,8996.96,45.24,TRADE
87,NSW1,2007/09/02 20:00:00,8823.56,42.05,TRADE
88,NSW1,2007/09/02 20:30:00,8720.31,42.39,TRADE
89,NSW1,2007/09/02 21:00:00,8620.1,42.5,TRADE
90,NSW1,2007/09/02 21:30:00,8471.46,41.44,TRADE
91,NSW1,2007/09/02 22:00:00,8281.62,37.92,TRADE
92,NSW1,2007/09/02 22:30:00,8304.93,38.16,TRADE
93,NSW1,2007/09/02 23:00:00,8111.74,34.47,TRADE
94,NSW1,2007/09/02 23:30:00,8044.85,36.8,TRADE
95,NSW1,2007/09/03 00:00:00,7888.7,37.02,TRADE
96,NSW1,2007/09/03 00:30:00,7697.59,34.25,TRADE
97,NSW1,2007/09/03 01:00:00,7586.15,30.72,TRADE
98,NSW1,2007/09/03 01:30:00,7460.81,32.07,TRADE
99,NSW1,2007/09/03 02:00:00,7289.49,30.18,TRADE
100,NSW1,2007/09/03 02:30:00,7015.73,28.0,TRADE
101,NSW1,2007/09/03 03:00:00,6744.95,29.17,TRADE
102,NSW1,2007/09/03 03:30:00,6654.24,28.0,TRADE
103,NSW1,2007/09/03 04:00:00,6585.9,28.0,TRADE
104,NSW1,2007/09/03 04:30:00,6633.72,26.3,TRADE
105,NSW1,2007/09/03 05:00:00,6701.07,28.0,TRADE
106,NSW1,2007/09/03 05:30:00,7089.05,30.67,TRADE
107,NSW1,2007/09/03 06:00:00,7434.42,32.13,TRADE
108,NSW1,2007/09/03 06:30:00,8247.31,43.11,TRADE
109,NSW1,2007/09/03 07:00:00,8903.7,46.95,TRADE
110,NSW1,2007/09/03 07:30:00,9219.9,46.34,TRADE
111,NSW1,2007/09/03 08:00:00,9556.62,51.14,TRADE
112,NSW1,2007/09/03 08:30:00,9687.92,51.76,TRADE
113,NSW1,2007/09/03 09:00:00,9671.31,52.28,TRADE
114,NSW1,2007/09/03 09:30:00,9719.35,52.58,TRADE
115,NSW1,2007/09/03 10:00:00,9764.86,61.25,TRADE
116,NSW1,2007/09/03 10:30:00,9727.53,69.45,TRADE
117,NSW1,2007/09/03 11:00:00,9735.77,61.04,TRADE
118,NSW1,2007/09/03 11:30:00,9665.74,54.34,TRADE
119,NSW1,2007/09/03 12:00:00,9608.35,48.3,TRADE
120,NSW1,2007/09/03 12:30:00,9532.57,47.5,TRADE
121,NSW1,2007/09/03 13:00:00,9442.14,50.28,TRADE
122,NSW1,2007/09/03 13:30:00,9439.85,51.35,TRADE
123,NSW1,2007/09/03 14:00:00,9432.8,49.99,TRADE
124,NSW1,2007/09/03 14:30:00,9369.92,48.0,TRADE
125,NSW1,2007/09/03 15:00:00,9276.61,49.56,TRADE
126,NSW1,2007/09/03 15:30:00,9233.1,48.56,TRADE
127,NSW1,2007/09/03 16:00:00,9264.92,49.58,TRADE
128,NSW1,2007/09/03 16:30:00,9314.38,49.39,TRADE
129,NSW1,2007/09/03 17:00:00,9432.72,49.89,TRADE
130,NSW1,2007/09/03 17:30:00,9595.13,46.91,TRADE
131,NSW1,2007/09/03 18:00:00,10114.62,76.17,TRADE
132,NSW1,2007/09/03 18:30:00,10491.16,90.69,TRADE
133,NSW1,2007/09/03 19:00:00,10445.13,91.09,TRADE
134,NSW1,2007/09/03 19:30:00,10154.04,72.83,TRADE
135,NSW1,2007/09/03 20:00:00,9959.54,52.08,TRADE
136,NSW1,2007/09/03 20:30:00,9691.78,50.39,TRADE
137,NSW1,2007/09/03 21:00:00,9579.54,49.4,TRADE
138,NSW1,2007/09/03 21:30:00,9285.64,42.77,TRADE
139,NSW1,2007/09/03 22:00:00,8939.37,38.8,TRADE
140,NSW1,2007/09/03 22:30:00,9010.92,61.39,TRADE
141,NSW1,2007/09/03 23:00:00,8799.74,46.84,TRADE
142,NSW1,2007/09/03 23:30:00,8811.38,51.79,TRADE
143,NSW1,2007/09/04 00:00:00,8648.77,43.1,TRADE
144,NSW1,2007/09/04 00:30:00,8570.26,40.51,TRADE
145,NSW1,2007/09/04 01:00:00,8392.6,37.52,TRADE
146,NSW1,2007/09/04 01:30:00,8252.91,36.25,TRADE
147,NSW1,2007/09/04 02:00:00,8064.58,35.23,TRADE
148,NSW1,2007/09/04 02:30:00,7702.14,31.19,TRADE
149,NSW1,2007/09/04 03:00:00,7373.14,28.93,TRADE
150,NSW1,2007/09/04 03:30:00,7082.87,28.0,TRADE
151,NSW1,2007/09/04 04:00:00,6970.61,28.0,TRADE
152,NSW1,2007/09/04 04:30:00,6905.98,28.0,TRADE
153,NSW1,2007/09/04 05:00:00,6979.98,28.0,TRADE
154,NSW1,2007/09/04 05:30:00,7281.12,28.31,TRADE
155,NSW1,2007/09/04 06:00:00,7695.67,34.45,TRADE
156,NSW1,2007/09/04 06:30:00,8458.88,40.55,TRADE
157,NSW1,2007/09/04 07:00:00,9177.77,49.69,TRADE
158,NSW1,2007/09/04 07:30:00,9596.29,51.5,TRADE
