,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,NSW1,2016/01/01 00:30:00,6976.2,36.82,TRADE
1,NSW1,2016/01/01 01:00:00,6751.26,39.67,TRADE
2,NSW1,2016/01/01 01:30:00,6421.49,38.41,TRADE
3,NSW1,2016/01/01 02:00:00,6125.98,39.41,TRADE
4,NSW1,2016/01/01 02:30:00,5939.91,44.34,TRADE
5,NSW1,2016/01/01 03:00:00,5824.04,41.67,TRADE
6,NSW1,2016/01/01 03:30:00,5732.7,39.56,TRADE
7,NSW1,2016/01/01 04:00:00,5708.89,37.52,TRADE
8,NSW1,2016/01/01 04:30:00,5724.06,39.01,TRADE
9,NSW1,2016/01/01 05:00:00,5631.74,27.9,TRADE
10,NSW1,2016/01/01 05:30:00,5655.69,32.25,TRADE
11,NSW1,2016/01/01 06:00:00,5708.6,31.97,TRADE
12,NSW1,2016/01/01 06:30:00,5796.32,33.39,TRADE
13,NSW1,2016/01/01 07:00:00,5973.65,30.97,TRADE
14,NSW1,2016/01/01 07:30:00,6139.02,34.77,TRADE
15,NSW1,2016/01/01 08:00:00,6305.2,36.22,TRADE
16,NSW1,2016/01/01 08:30:00,6522.87,37.0,TRADE
17,NSW1,2016/01/01 09:00:00,6639.25,38.24,TRADE
18,NSW1,2016/01/01 09:30:00,6751.39,37.76,TRADE
19,NSW1,2016/01/01 10:00:00,6836.17,38.48,TRADE
20,NSW1,2016/01/01 10:30:00,6914.5,38.53,TRADE
21,NSW1,2016/01/01 11:00:00,6993.42,39.81,TRADE
22,NSW1,2016/01/01 11:30:00,7076.48,38.88,TRADE
23,NSW1,2016/01/01 12:00:00,7056.07,38.01,TRADE
24,NSW1,2016/01/01 12:30:00,7081.13,39.19,TRADE
25,NSW1,2016/01/01 13:00:00,7174.12,38.78,TRADE
26,NSW1,2016/01/01 13:30:00,7210.93,38.47,TRADE
27,NSW1,2016/01/01 14:00:00,7315.14,39.47,TRADE
28,NSW1,2016/01/01 14:30:00,7381.48,39.38,TRADE
29,NSW1,2016/01/01 15:00:00,7468.34,39.46,TRADE
30,NSW1,2016/01/01 15:30:00,7612.77,39.0,TRADE
31,NSW1,2016/01/01 16:00:00,7735.13,40.59,TRADE
32,NSW1,2016/01/01 16:30:00,7859.19,40.95,TRADE
33,NSW1,2016/01/01 17:00:00,7913.75,39.23,TRADE
34,NSW1,2016/01/01 17:30:00,7842.25,38.09,TRADE
35,NSW1,2016/01/01 18:00:00,7817.8,38.96,TRADE
36,NSW1,2016/01/01 18:30:00,7651.7,38.0,TRADE
37,NSW1,2016/01/01 19:00:00,7522.71,41.8,TRADE
38,NSW1,2016/01/01 19:30:00,7523.33,41.43,TRADE
39,NSW1,2016/01/01 20:00:00,7545.49,40.7,TRADE
40,NSW1,2016/01/01 20:30:00,7467.29,41.32,TRADE
41,NSW1,2016/01/01 21:00:00,7340.47,38.67,TRADE
42,NSW1,2016/01/01 21:30:00,7298.98,38.24,TRADE
43,NSW1,2016/01/01 22:00:00,7205.46,37.75,TRADE
44,NSW1,2016/01/01 22:30:00,7177.06,38.54,TRADE
45,NSW1,2016/01/01 23:00:00,7025.21,38.66,TRADE
46,NSW1,2016/01/01 23:30:00,6838.3,37.6,TRADE
47,NSW1,2016/01/02 00:00:00,6689.89,37.09,TRADE
48,NSW1,2016/01/02 00:30:00,6520.07,33.13,TRADE
49,NSW1,2016/01/02 01:00:00,6294.37,28.01,TRADE
50,NSW1,2016/01/02 01:30:00,6036.19,25.96,TRADE
51,NSW1,2016/01/02 02:00:00,5850.12,25.96,TRADE
52,NSW1,2016/01/02 02:30:00,5693.64,25.96,TRADE
53,NSW1,2016/01/02 03:00:00,5628.27,25.73,TRADE
54,NSW1,2016/01/02 03:30:00,5579.11,26.8,TRADE
55,NSW1,2016/01/02 04:00:00,5559.37,26.08,TRADE
56,NSW1,2016/01/02 04:30:00,5624.55,31.2,TRADE
57,NSW1,2016/01/02 05:00:00,5619.32,32.1,TRADE
58,NSW1,2016/01/02 05:30:00,5710.24,33.65,TRADE
59,NSW1,2016/01/02 06:00:00,5811.28,32.69,TRADE
60,NSW1,2016/01/02 06:30:00,6004.44,34.08,TRADE
61,NSW1,2016/01/02 07:00:00,6247.8,35.89,TRADE
62,NSW1,2016/01/02 07:30:00,6508.84,37.56,TRADE
63,NSW1,2016/01/02 08:00:00,6752.39,39.2,TRADE
64,NSW1,2016/01/02 08:30:00,7018.21,39.91,TRADE
65,NSW1,2016/01/02 09:00:00,7084.49,40.6,TRADE
66,NSW1,2016/01/02 09:30:00,7109.62,38.91,TRADE
67,NSW1,2016/01/02 10:00:00,7039.13,38.71,TRADE
68,NSW1,2016/01/02 10:30:00,7079.48,38.96,TRADE
69,NSW1,2016/01/02 11:00:00,7103.78,38.46,TRADE
70,NSW1,2016/01/02 11:30:00,7055.36,37.79,TRADE
71,NSW1,2016/01/02 12:00:00,7069.84,38.46,TRADE
72,NSW1,2016/01/02 12:30:00,7069.85,39.89,TRADE
73,NSW1,2016/01/02 13:00:00,7132.89,40.82,TRADE
74,NSW1,2016/01/02 13:30:00,7094.19,38.3,TRADE
75,NSW1,2016/01/02 14:00:00,7108.46,38.3,TRADE
76,NSW1,2016/01/02 14:30:00,7104.26,39.43,TRADE
77,NSW1,2016/01/02 15:00:00,7183.77,40.82,TRADE
78,NSW1,2016/01/02 15:30:00,7224.45,41.75,TRADE
79,NSW1,2016/01/02 16:00:00,7263.27,40.9,TRADE
80,NSW1,2016/01/02 16:30:00,7228.54,40.47,TRADE
81,NSW1,2016/01/02 17:00:00,7344.27,41.8,TRADE
82,NSW1,2016/01/02 17:30:00,7390.04,40.11,TRADE
83,NSW1,2016/01/02 18:00:00,7373.23,41.05,TRADE
84,NSW1,2016/01/02 18:30:00,7369.96,41.17,TRADE
85,NSW1,2016/01/02 19:00:00,7265.2,46.27,TRADE
