,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,SA1,2000/03/01 00:30,1669.71667,40.55,TRADE
1,SA1,2000/03/01 01:00,1661.185,40.55,TRADE
2,SA1,2000/03/01 01:30,1548.3116699999998,28.51,TRADE
3,SA1,2000/03/01 02:00,1437.09833,19.29,TRADE
4,SA1,2000/03/01 02:30,1382.26667,21.21,TRADE
5,SA1,2000/03/01 03:00,1341.065,18.4,TRADE
6,SA1,2000/03/01 03:30,1311.53,14.33,TRADE
7,SA1,2000/03/01 04:00,1308.39833,15.45,TRADE
8,SA1,2000/03/01 04:30,1301.055,14.57,TRADE
9,SA1,2000/03/01 05:00,1322.63,21.88,TRADE
10,SA1,2000/03/01 05:30,1344.8333300000002,36.57,TRADE
11,SA1,2000/03/01 06:00,1433.68333,39.31,TRADE
12,SA1,2000/03/01 06:30,1517.47667,38.67,TRADE
13,SA1,2000/03/01 07:00,1659.41,45.61,TRADE
14,SA1,2000/03/01 07:30,1750.50333,46.52,TRADE
15,SA1,2000/03/01 08:00,1769.05833,46.52,TRADE
16,SA1,2000/03/01 08:30,1878.11,40.34,TRADE
17,SA1,2000/03/01 09:00,1965.32,42.32,TRADE
18,SA1,2000/03/01 09:30,1982.795,43.06,TRADE
19,SA1,2000/03/01 10:00,2077.29,38.09,TRADE
20,SA1,2000/03/01 10:30,2142.36667,40.08,TRADE
21,SA1,2000/03/01 11:00,2199.34167,45.57,TRADE
22,SA1,2000/03/01 11:30,2245.55167,49.75,TRADE
23,SA1,2000/03/01 12:00,2288.025,56.13,TRADE
24,SA1,2000/03/01 12:30,2341.835,71.73,TRADE
25,SA1,2000/03/01 13:00,2418.73667,80.0,TRADE
26,SA1,2000/03/01 13:30,2457.97,80.0,TRADE
27,SA1,2000/03/01 14:00,2476.53333,80.0,TRADE
28,SA1,2000/03/01 14:30,2506.97833,150.88,TRADE
29,SA1,2000/03/01 15:00,2512.4533300000003,147.75,TRADE
30,SA1,2000/03/01 15:30,2514.50167,137.18,TRADE
31,SA1,2000/03/01 16:00,2557.83667,158.13,TRADE
32,SA1,2000/03/01 16:30,2572.74667,159.19,TRADE
33,SA1,2000/03/01 17:00,2559.345,159.58,TRADE
34,SA1,2000/03/01 17:30,2505.79,147.37,TRADE
35,SA1,2000/03/01 18:00,2449.90667,114.64,TRADE
36,SA1,2000/03/01 18:30,2392.21333,75.86,TRADE
37,SA1,2000/03/01 19:00,2336.65333,66.24,TRADE
38,SA1,2000/03/01 19:30,2309.24833,72.2,TRADE
39,SA1,2000/03/01 20:00,2323.80667,93.68,TRADE
40,SA1,2000/03/01 20:30,2293.35333,80.16,TRADE
41,SA1,2000/03/01 21:00,2239.8683300000002,54.31,TRADE
42,SA1,2000/03/01 21:30,2180.80167,46.42,TRADE
43,SA1,2000/03/01 22:00,2068.44667,36.57,TRADE
44,SA1,2000/03/01 22:30,1950.54333,35.33,TRADE
45,SA1,2000/03/01 23:00,1885.35,34.97,TRADE
46,SA1,2000/03/01 23:30,1864.445,40.74,TRADE
47,SA1,2000/03/02 00:00,1869.275,40.5,TRADE
48,SA1,2000/03/02 00:30,1832.50667,40.31,TRADE
49,SA1,2000/03/02 01:00,1817.3333300000002,40.08,TRADE
50,SA1,2000/03/02 01:30,1697.83667,34.97,TRADE
51,SA1,2000/03/02 02:00,1603.23,34.97,TRADE
52,SA1,2000/03/02 02:30,1535.11833,26.51,TRADE
53,SA1,2000/03/02 03:00,1490.315,26.51,TRADE
54,SA1,2000/03/02 03:30,1467.9283300000002,26.51,TRADE
55,SA1,2000/03/02 04:00,1458.9,26.51,TRADE
56,SA1,2000/03/02 04:30,1461.91833,26.51,TRADE
57,SA1,2000/03/02 05:00,1487.77667,70.74,TRADE
58,SA1,2000/03/02 05:30,1513.18,97.88,TRADE
59,SA1,2000/03/02 06:00,1598.5116699999999,36.07,TRADE
60,SA1,2000/03/02 06:30,1673.755,48.26,TRADE
61,SA1,2000/03/02 07:00,1806.04,55.65,TRADE
62,SA1,2000/03/02 07:30,1927.46,46.66,TRADE
63,SA1,2000/03/02 08:00,1982.315,46.97,TRADE
64,SA1,2000/03/02 08:30,2081.12667,70.57,TRADE
65,SA1,2000/03/02 09:00,2202.22833,4111.08,TRADE
66,SA1,2000/03/02 09:30,2249.88333,80.66,TRADE
67,SA1,2000/03/02 10:00,2281.74833,82.08,TRADE
68,SA1,2000/03/02 10:30,2378.875,81.86,TRADE
69,SA1,2000/03/02 11:00,2437.04,117.78,TRADE
70,SA1,2000/03/02 11:30,2504.18167,140.75,TRADE
71,SA1,2000/03/02 12:00,2521.06333,928.59,TRADE
72,SA1,2000/03/02 12:30,2520.51833,137.56,TRADE
73,SA1,2000/03/02 13:00,2585.45167,1006.66,TRADE
74,SA1,2000/03/02 13:30,2614.55167,4205.06,TRADE
75,SA1,2000/03/02 14:00,2590.21,3412.17,TRADE
76,SA1,2000/03/02 14:30,2563.9333300000003,2564.23,TRADE
77,SA1,2000/03/02 15:00,2550.51833,4426.63,TRADE
78,SA1,2000/03/02 15:30,2564.09333,4426.63,TRADE
79,SA1,2000/03/02 16:00,2563.06333,4372.31,TRADE
80,SA1,2000/03/02 16:30,2534.38333,2241.65,TRADE
81,SA1,2000/03/02 17:00,2542.535,4426.63,TRADE
82,SA1,2000/03/02 17:30,2489.76,233.9,TRADE
83,SA1,2000/03/02 18:00,2454.98667,92.88,TRADE
84,SA1,2000/03/02 18:30,2419.34333,82.52,TRADE
85,SA1,2000/03/02 19:00,2375.90667,79.15,TRADE
86,SA1,2000/03/02 19:30,2341.7433300000002,92.26,TRADE
87,SA1,2000/03/02 20:00,2364.8283300000003,101.79,TRADE
88,SA1,2000/03/02 20:30,2315.57167,79.68,TRADE
89,SA1,2000/03/02 21:00,2258.67667,80.18,TRADE
90,SA1,2000/03/02 21:30,2144.34,75.53,TRADE
91,SA1,2000/03/02 22:00,2043.095,56.81,TRADE
92,SA1,2000/03/02 22:30,1937.1333300000001,48.05,TRADE
93,SA1,2000/03/02 23:00,1857.12167,36.89,TRADE
94,SA1,2000/03/02 23:30,1824.10167,51.98,TRADE
95,SA1,2000/03/03 00:00,1808.255,45.4,TRADE
96,SA1,2000/03/03 00:30,1773.565,40.9,TRADE
97,SA1,2000/03/03 01:00,1750.15833,40.08,TRADE
98,SA1,2000/03/03 01:30,1638.68167,41.91,TRADE
99,SA1,2000/03/03 02:00,1540.855,32.6,TRADE
100,SA1,2000/03/03 02:30,1480.63,28.89,TRADE
101,SA1,2000/03/03 03:00,1426.26333,24.75,TRADE
102,SA1,2000/03/03 03:30,1403.82,25.57,TRADE
103,SA1,2000/03/03 04:00,1393.465,25.01,TRADE
104,SA1,2000/03/03 04:30,1394.155,45.82,TRADE
105,SA1,2000/03/03 05:00,1412.19333,54.36,TRADE
106,SA1,2000/03/03 05:30,1443.44,57.16,TRADE
107,SA1,2000/03/03 06:00,1525.8733300000001,44.46,TRADE
108,SA1,2000/03/03 06:30,1613.5633300000002,98.43,TRADE
109,SA1,2000/03/03 07:00,1721.4783300000001,142.5,TRADE
110,SA1,2000/03/03 07:30,1804.29833,51.92,TRADE
111,SA1,2000/03/03 08:00,1812.0516699999998,48.37,TRADE
112,SA1,2000/03/03 08:30,1857.81,57.66,TRADE
113,SA1,2000/03/03 09:00,1895.45333,63.92,TRADE
114,SA1,2000/03/03 09:30,1896.90167,65.55,TRADE
115,SA1,2000/03/03 10:00,1914.2916699999998,50.63,TRADE
116,SA1,2000/03/03 10:30,1909.23,55.6,TRADE
117,SA1,2000/03/03 11:00,1890.7383300000001,68.67,TRADE
118,SA1,2000/03/03 11:30,1887.005,64.23,TRADE
119,SA1,2000/03/03 12:00,1871.05,62.84,TRADE
120,SA1,2000/03/03 12:30,1900.725,72.71,TRADE
121,SA1,2000/03/03 13:00,1935.62,72.72,TRADE
122,SA1,2000/03/03 13:30,1935.97167,73.66,TRADE
123,SA1,2000/03/03 14:00,1944.765,72.01,TRADE
124,SA1,2000/03/03 14:30,1934.27833,70.94,TRADE
125,SA1,2000/03/03 15:00,1900.22333,69.04,TRADE
126,SA1,2000/03/03 15:30,1871.9983300000001,67.42,TRADE
127,SA1,2000/03/03 16:00,1841.5416699999998,69.83,TRADE
128,SA1,2000/03/03 16:30,1777.84667,69.45,TRADE
129,SA1,2000/03/03 17:00,1714.97167,66.07,TRADE
130,SA1,2000/03/03 17:30,1643.5516699999998,55.79,TRADE
131,SA1,2000/03/03 18:00,1566.785,53.41,TRADE
132,SA1,2000/03/03 18:30,1513.39333,37.02,TRADE
133,SA1,2000/03/03 19:00,1470.865,45.42,TRADE
134,SA1,2000/03/03 19:30,1438.5833300000002,49.6,TRADE
135,SA1,2000/03/03 20:00,1456.7383300000001,42.34,TRADE
136,SA1,2000/03/03 20:30,1431.6883300000002,31.4,TRADE
137,SA1,2000/03/03 21:00,1404.75333,20.67,TRADE
138,SA1,2000/03/03 21:30,1370.9916699999999,46.58,TRADE
139,SA1,2000/03/03 22:00,1339.44167,20.14,TRADE
140,SA1,2000/03/03 22:30,1305.9783300000001,25.35,TRADE
141,SA1,2000/03/03 23:00,1314.58,22.99,TRADE
142,SA1,2000/03/03 23:30,1337.22,34.78,TRADE
143,SA1,2000/03/04 00:00,1387.33667,40.08,TRADE
144,SA1,2000/03/04 00:30,1353.12167,35.97,TRADE
145,SA1,2000/03/04 01:00,1360.92167,40.08,TRADE
146,SA1,2000/03/04 01:30,1263.175,24.86,TRADE
147,SA1,2000/03/04 02:00,1177.3733300000001,16.92,TRADE
148,SA1,2000/03/04 02:30,1117.315,15.23,TRADE
149,SA1,2000/03/04 03:00,1083.21333,13.63,TRADE
150,SA1,2000/03/04 03:30,1071.51333,13.3,TRADE
151,SA1,2000/03/04 04:00,1077.005,12.83,TRADE
152,SA1,2000/03/04 04:30,1074.0633300000002,13.1,TRADE
153,SA1,2000/03/04 05:00,1074.09167,13.63,TRADE
154,SA1,2000/03/04 05:30,1089.02667,14.32,TRADE
155,SA1,2000/03/04 06:00,1122.645,14.19,TRADE
156,SA1,2000/03/04 06:30,1163.4583300000002,15.39,TRADE
157,SA1,2000/03/04 07:00,1189.44167,21.24,TRADE
158,SA1,2000/03/04 07:30,1237.3033300000002,25.01,TRADE
159,SA1,2000/03/04 08:00,1266.66,29.66,TRADE
160,SA1,2000/03/04 08:30,1265.38833,33.61,TRADE
