,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,SA1,1999/08/01 00:30,1499.045,35.37,TRADE
1,SA1,1999/08/01 01:00,1541.0116699999999,35.37,TRADE
2,SA1,1999/08/01 01:30,1460.2816699999998,35.37,TRADE
3,SA1,1999/08/01 02:00,1353.3216699999998,35.37,TRADE
4,SA1,1999/08/01 02:30,1261.785,114.2,TRADE
5,SA1,1999/08/01 03:00,1179.3033300000002,16.87,TRADE
6,SA1,1999/08/01 03:30,1117.47,15.0,TRADE
7,SA1,1999/08/01 04:00,1067.43333,11.93,TRADE
8,SA1,1999/08/01 04:30,1011.3833300000001,9.48,TRADE
9,SA1,1999/08/01 05:00,982.485,9.59,TRADE
10,SA1,1999/08/01 05:30,968.61,9.52,TRADE
11,SA1,1999/08/01 06:00,965.79667,9.77,TRADE
12,SA1,1999/08/01 06:30,979.71,13.07,TRADE
13,SA1,1999/08/01 07:00,995.04667,13.39,TRADE
14,SA1,1999/08/01 07:30,1002.505,12.7,TRADE
15,SA1,1999/08/01 08:00,1005.66667,20.18,TRADE
16,SA1,1999/08/01 08:30,1055.5933300000002,26.04,TRADE
17,SA1,1999/08/01 09:00,1116.8033300000002,27.57,TRADE
18,SA1,1999/08/01 09:30,1155.76,33.95,TRADE
19,SA1,1999/08/01 10:00,1177.75333,35.41,TRADE
20,SA1,1999/08/01 10:30,1180.0316699999998,32.84,TRADE
21,SA1,1999/08/01 11:00,1185.7383300000001,31.93,TRADE
22,SA1,1999/08/01 11:30,1179.885,29.0,TRADE
23,SA1,1999/08/01 12:00,1187.9,28.8,TRADE
24,SA1,1999/08/01 12:30,1198.7816699999998,26.99,TRADE
25,SA1,1999/08/01 13:00,1217.34833,25.03,TRADE
26,SA1,1999/08/01 13:30,1212.1466699999999,25.21,TRADE
27,SA1,1999/08/01 14:00,1219.9583300000002,26.26,TRADE
28,SA1,1999/08/01 14:30,1209.05,22.1,TRADE
29,SA1,1999/08/01 15:00,1202.74333,16.3,TRADE
30,SA1,1999/08/01 15:30,1213.74333,16.49,TRADE
31,SA1,1999/08/01 16:00,1205.43333,17.66,TRADE
32,SA1,1999/08/01 16:30,1225.965,20.52,TRADE
33,SA1,1999/08/01 17:00,1269.265,27.92,TRADE
34,SA1,1999/08/01 17:30,1332.38,119.31,TRADE
35,SA1,1999/08/01 18:00,1428.21,99.81,TRADE
36,SA1,1999/08/01 18:30,1591.2083300000002,117.24,TRADE
37,SA1,1999/08/01 19:00,1669.65333,96.36,TRADE
38,SA1,1999/08/01 19:30,1668.6266699999999,81.0,TRADE
39,SA1,1999/08/01 20:00,1642.025,81.0,TRADE
40,SA1,1999/08/01 20:30,1618.815,41.77,TRADE
41,SA1,1999/08/01 21:00,1595.16833,41.77,TRADE
42,SA1,1999/08/01 21:30,1578.78667,35.61,TRADE
43,SA1,1999/08/01 22:00,1530.79,33.94,TRADE
44,SA1,1999/08/01 22:30,1482.155,33.94,TRADE
45,SA1,1999/08/01 23:00,1481.00333,33.94,TRADE
46,SA1,1999/08/01 23:30,1441.33167,35.41,TRADE
47,SA1,1999/08/02 00:00,1446.7416699999999,34.65,TRADE
48,SA1,1999/08/02 00:30,1478.975,37.83,TRADE
49,SA1,1999/08/02 01:00,1528.43167,37.83,TRADE
50,SA1,1999/08/02 01:30,1465.40167,33.94,TRADE
51,SA1,1999/08/02 02:00,1373.87,33.94,TRADE
52,SA1,1999/08/02 02:30,1291.715,112.96,TRADE
53,SA1,1999/08/02 03:00,1213.87833,17.54,TRADE
54,SA1,1999/08/02 03:30,1144.43,15.6,TRADE
55,SA1,1999/08/02 04:00,1105.46333,14.14,TRADE
56,SA1,1999/08/02 04:30,1073.29,13.86,TRADE
57,SA1,1999/08/02 05:00,1065.1783300000002,13.95,TRADE
