,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,SA1,2009/01/01 00:30:00,1310.89,21.87,TRADE
1,SA1,2009/01/01 01:00:00,1272.69,20.34,TRADE
2,SA1,2009/01/01 01:30:00,1178.87,16.81,TRADE
3,SA1,2009/01/01 02:00:00,1130.78,13.71,TRADE
4,SA1,2009/01/01 02:30:00,1059.53,12.93,TRADE
5,SA1,2009/01/01 03:00:00,1010.64,11.57,TRADE
6,SA1,2009/01/01 03:30:00,956.36,9.83,TRADE
7,SA1,2009/01/01 04:00:00,951.95,9.63,TRADE
8,SA1,2009/01/01 04:30:00,933.76,10.12,TRADE
9,SA1,2009/01/01 05:00:00,917.82,9.97,TRADE
10,SA1,2009/01/01 05:30:00,947.51,10.47,TRADE
11,SA1,2009/01/01 06:00:00,941.87,10.44,TRADE
12,SA1,2009/01/01 06:30:00,935.83,10.97,TRADE
13,SA1,2009/01/01 07:00:00,975.19,12.89,TRADE
14,SA1,2009/01/01 07:30:00,993.62,12.01,TRADE
15,SA1,2009/01/01 08:00:00,950.32,11.48,TRADE
16,SA1,2009/01/01 08:30:00,965.13,10.88,TRADE
17,SA1,2009/01/01 09:00:00,976.47,10.9,TRADE
18,SA1,2009/01/01 09:30:00,1031.2,11.51,TRADE
19,SA1,2009/01/01 10:00:00,1037.83,11.46,TRADE
20,SA1,2009/01/01 10:30:00,1085.16,12.23,TRADE
21,SA1,2009/01/01 11:00:00,1073.32,14.74,TRADE
22,SA1,2009/01/01 11:30:00,1079.18,15.3,TRADE
23,SA1,2009/01/01 12:00:00,1095.8,13.18,TRADE
24,SA1,2009/01/01 12:30:00,1097.17,12.95,TRADE
25,SA1,2009/01/01 13:00:00,1056.4,11.32,TRADE
26,SA1,2009/01/01 13:30:00,1091.54,12.04,TRADE
27,SA1,2009/01/01 14:00:00,1102.42,11.1,TRADE
28,SA1,2009/01/01 14:30:00,1113.01,13.14,TRADE
29,SA1,2009/01/01 15:00:00,1108.26,18.8,TRADE
30,SA1,2009/01/01 15:30:00,1068.41,23.58,TRADE
31,SA1,2009/01/01 16:00:00,1073.51,24.86,TRADE
32,SA1,2009/01/01 16:30:00,1072.05,19.24,TRADE
33,SA1,2009/01/01 17:00:00,1090.55,12.12,TRADE
34,SA1,2009/01/01 17:30:00,1102.58,11.77,TRADE
35,SA1,2009/01/01 18:00:00,1104.78,24.98,TRADE
36,SA1,2009/01/01 18:30:00,1084.35,19.68,TRADE
37,SA1,2009/01/01 19:00:00,1085.32,16.99,TRADE
38,SA1,2009/01/01 19:30:00,1085.09,17.13,TRADE
39,SA1,2009/01/01 20:00:00,1098.67,19.67,TRADE
40,SA1,2009/01/01 20:30:00,1144.3,23.63,TRADE
41,SA1,2009/01/01 21:00:00,1164.27,20.62,TRADE
42,SA1,2009/01/01 21:30:00,1153.57,18.42,TRADE
43,SA1,2009/01/01 22:00:00,1140.68,16.43,TRADE
44,SA1,2009/01/01 22:30:00,1117.42,14.11,TRADE
45,SA1,2009/01/01 23:00:00,1150.04,14.29,TRADE
46,SA1,2009/01/01 23:30:00,1118.55,18.56,TRADE
47,SA1,2009/01/02 00:00:00,1348.26,20.36,TRADE
48,SA1,2009/01/02 00:30:00,1291.29,16.48,TRADE
49,SA1,2009/01/02 01:00:00,1249.31,13.81,TRADE
50,SA1,2009/01/02 01:30:00,1210.23,14.31,TRADE
51,SA1,2009/01/02 02:00:00,1105.97,11.29,TRADE
52,SA1,2009/01/02 02:30:00,1036.83,9.95,TRADE
53,SA1,2009/01/02 03:00:00,1051.21,9.37,TRADE
54,SA1,2009/01/02 03:30:00,1001.64,5.8,TRADE
55,SA1,2009/01/02 04:00:00,1024.95,4.76,TRADE
56,SA1,2009/01/02 04:30:00,1016.25,7.78,TRADE
57,SA1,2009/01/02 05:00:00,978.23,8.74,TRADE
58,SA1,2009/01/02 05:30:00,1023.9,10.49,TRADE
59,SA1,2009/01/02 06:00:00,1044.53,13.06,TRADE
60,SA1,2009/01/02 06:30:00,1064.72,13.53,TRADE
61,SA1,2009/01/02 07:00:00,1120.73,17.67,TRADE
62,SA1,2009/01/02 07:30:00,1151.55,19.05,TRADE
63,SA1,2009/01/02 08:00:00,1194.26,20.21,TRADE
64,SA1,2009/01/02 08:30:00,1233.27,19.84,TRADE
65,SA1,2009/01/02 09:00:00,1231.69,19.47,TRADE
66,SA1,2009/01/02 09:30:00,1271.87,19.98,TRADE
67,SA1,2009/01/02 10:00:00,1290.36,20.16,TRADE
68,SA1,2009/01/02 10:30:00,1309.87,20.2,TRADE
69,SA1,2009/01/02 11:00:00,1303.77,20.22,TRADE
70,SA1,2009/01/02 11:30:00,1305.03,20.55,TRADE
71,SA1,2009/01/02 12:00:00,1318.44,20.66,TRADE
72,SA1,2009/01/02 12:30:00,1323.66,21.08,TRADE
73,SA1,2009/01/02 13:00:00,1335.45,20.92,TRADE
74,SA1,2009/01/02 13:30:00,1329.65,20.28,TRADE
75,SA1,2009/01/02 14:00:00,1348.75,20.5,TRADE
76,SA1,2009/01/02 14:30:00,1351.46,20.66,TRADE
77,SA1,2009/01/02 15:00:00,1343.55,20.4,TRADE
78,SA1,2009/01/02 15:30:00,1323.5,20.05,TRADE
79,SA1,2009/01/02 16:00:00,1312.82,20.06,TRADE
80,SA1,2009/01/02 16:30:00,1322.23,20.35,TRADE
81,SA1,2009/01/02 17:00:00,1303.51,20.3,TRADE
82,SA1,2009/01/02 17:30:00,1299.0,20.41,TRADE
83,SA1,2009/01/02 18:00:00,1292.77,20.05,TRADE
84,SA1,2009/01/02 18:30:00,1280.63,20.4,TRADE
85,SA1,2009/01/02 19:00:00,1256.15,20.06,TRADE
86,SA1,2009/01/02 19:30:00,1243.52,19.57,TRADE
87,SA1,2009/01/02 20:00:00,1243.0,20.49,TRADE
88,SA1,2009/01/02 20:30:00,1297.42,21.8,TRADE
89,SA1,2009/01/02 21:00:00,1314.47,21.77,TRADE
90,SA1,2009/01/02 21:30:00,1284.71,21.44,TRADE
91,SA1,2009/01/02 22:00:00,1262.06,20.58,TRADE
92,SA1,2009/01/02 22:30:00,1230.97,23.03,TRADE
93,SA1,2009/01/02 23:00:00,1223.48,19.86,TRADE
94,SA1,2009/01/02 23:30:00,1216.09,20.88,TRADE
95,SA1,2009/01/03 00:00:00,1376.28,22.05,TRADE
96,SA1,2009/01/03 00:30:00,1331.86,19.95,TRADE
97,SA1,2009/01/03 01:00:00,1295.04,16.62,TRADE
98,SA1,2009/01/03 01:30:00,1200.97,16.7,TRADE
99,SA1,2009/01/03 02:00:00,1119.37,12.08,TRADE
100,SA1,2009/01/03 02:30:00,1054.68,10.95,TRADE
101,SA1,2009/01/03 03:00:00,1025.9,10.53,TRADE
102,SA1,2009/01/03 03:30:00,1002.65,9.45,TRADE
103,SA1,2009/01/03 04:00:00,1007.65,9.29,TRADE
104,SA1,2009/01/03 04:30:00,1012.97,10.09,TRADE
105,SA1,2009/01/03 05:00:00,1036.86,9.57,TRADE
106,SA1,2009/01/03 05:30:00,1034.02,9.94,TRADE
107,SA1,2009/01/03 06:00:00,1039.5,10.78,TRADE
108,SA1,2009/01/03 06:30:00,1090.67,13.69,TRADE
109,SA1,2009/01/03 07:00:00,1141.78,16.04,TRADE
110,SA1,2009/01/03 07:30:00,1205.55,19.58,TRADE
111,SA1,2009/01/03 08:00:00,1223.32,21.16,TRADE
112,SA1,2009/01/03 08:30:00,1284.87,22.65,TRADE
113,SA1,2009/01/03 09:00:00,1309.9,23.01,TRADE
114,SA1,2009/01/03 09:30:00,1341.5,23.26,TRADE
115,SA1,2009/01/03 10:00:00,1370.51,23.64,TRADE
116,SA1,2009/01/03 10:30:00,1410.65,24.11,TRADE
117,SA1,2009/01/03 11:00:00,1424.5,24.48,TRADE
118,SA1,2009/01/03 11:30:00,1459.51,24.82,TRADE
119,SA1,2009/01/03 12:00:00,1465.02,24.65,TRADE
120,SA1,2009/01/03 12:30:00,1458.17,24.43,TRADE
121,SA1,2009/01/03 13:00:00,1454.0,24.05,TRADE
122,SA1,2009/01/03 13:30:00,1472.48,24.72,TRADE
123,SA1,2009/01/03 14:00:00,1486.26,24.71,TRADE
124,SA1,2009/01/03 14:30:00,1474.54,24.01,TRADE
125,SA1,2009/01/03 15:00:00,1489.03,24.51,TRADE
126,SA1,2009/01/03 15:30:00,1492.11,24.6,TRADE
127,SA1,2009/01/03 16:00:00,1497.26,25.08,TRADE
128,SA1,2009/01/03 16:30:00,1528.85,25.57,TRADE
129,SA1,2009/01/03 17:00:00,1541.46,25.69,TRADE
130,SA1,2009/01/03 17:30:00,1544.07,25.61,TRADE
131,SA1,2009/01/03 18:00:00,1541.4,25.51,TRADE
132,SA1,2009/01/03 18:30:00,1511.71,24.7,TRADE
133,SA1,2009/01/03 19:00:00,1502.76,24.84,TRADE
134,SA1,2009/01/03 19:30:00,1461.21,23.93,TRADE
135,SA1,2009/01/03 20:00:00,1430.52,23.45,TRADE
136,SA1,2009/01/03 20:30:00,1420.62,23.07,TRADE
137,SA1,2009/01/03 21:00:00,1428.73,23.1,TRADE
138,SA1,2009/01/03 21:30:00,1387.64,22.39,TRADE
139,SA1,2009/01/03 22:00:00,1361.26,21.52,TRADE
140,SA1,2009/01/03 22:30:00,1310.04,21.09,TRADE
141,SA1,2009/01/03 23:00:00,1321.51,19.99,TRADE
142,SA1,2009/01/03 23:30:00,1313.17,20.31,TRADE
143,SA1,2009/01/04 00:00:00,1466.96,21.32,TRADE
144,SA1,2009/01/04 00:30:00,1415.88,16.82,TRADE
145,SA1,2009/01/04 01:00:00,1359.32,14.15,TRADE
146,SA1,2009/01/04 01:30:00,1267.91,13.92,TRADE
147,SA1,2009/01/04 02:00:00,1173.11,11.53,TRADE
148,SA1,2009/01/04 02:30:00,1137.79,10.49,TRADE
149,SA1,2009/01/04 03:00:00,1104.65,9.79,TRADE
150,SA1,2009/01/04 03:30:00,1070.42,3.17,TRADE
151,SA1,2009/01/04 04:00:00,1055.45,5.67,TRADE
152,SA1,2009/01/04 04:30:00,1048.4,3.68,TRADE
153,SA1,2009/01/04 05:00:00,1052.06,5.96,TRADE
154,SA1,2009/01/04 05:30:00,1042.31,6.68,TRADE
155,SA1,2009/01/04 06:00:00,1019.27,9.87,TRADE
156,SA1,2009/01/04 06:30:00,1044.03,11.18,TRADE
157,SA1,2009/01/04 07:00:00,1080.6,14.16,TRADE
158,SA1,2009/01/04 07:30:00,1129.28,16.3,TRADE
159,SA1,2009/01/04 08:00:00,1164.45,18.87,TRADE
160,SA1,2009/01/04 08:30:00,1210.14,21.0,TRADE
161,SA1,2009/01/04 09:00:00,1267.44,21.95,TRADE
162,SA1,2009/01/04 09:30:00,1317.91,22.93,TRADE
163,SA1,2009/01/04 10:00:00,1385.4,24.4,TRADE
164,SA1,2009/01/04 10:30:00,1422.39,24.67,TRADE
165,SA1,2009/01/04 11:00:00,1465.77,25.36,TRADE
166,SA1,2009/01/04 11:30:00,1480.89,25.49,TRADE
167,SA1,2009/01/04 12:00:00,1535.74,25.69,TRADE
168,SA1,2009/01/04 12:30:00,1557.67,25.9,TRADE
169,SA1,2009/01/04 13:00:00,1568.0,25.69,TRADE
170,SA1,2009/01/04 13:30:00,1579.26,26.57,TRADE
171,SA1,2009/01/04 14:00:00,1629.32,31.76,TRADE
172,SA1,2009/01/04 14:30:00,1654.98,33.41,TRADE
173,SA1,2009/01/04 15:00:00,1687.28,34.42,TRADE
174,SA1,2009/01/04 15:30:00,1714.65,37.19,TRADE
175,SA1,2009/01/04 16:00:00,1717.65,33.28,TRADE
176,SA1,2009/01/04 16:30:00,1739.34,32.51,TRADE
177,SA1,2009/01/04 17:00:00,1735.71,32.48,TRADE
178,SA1,2009/01/04 17:30:00,1715.31,30.81,TRADE
179,SA1,2009/01/04 18:00:00,1729.78,33.45,TRADE
180,SA1,2009/01/04 18:30:00,1677.51,29.43,TRADE
181,SA1,2009/01/04 19:00:00,1647.98,26.52,TRADE
182,SA1,2009/01/04 19:30:00,1613.87,25.36,TRADE
183,SA1,2009/01/04 20:00:00,1571.84,24.85,TRADE
184,SA1,2009/01/04 20:30:00,1538.66,24.91,TRADE
185,SA1,2009/01/04 21:00:00,1530.62,24.44,TRADE
186,SA1,2009/01/04 21:30:00,1484.7,23.57,TRADE
187,SA1,2009/01/04 22:00:00,1427.5,21.86,TRADE
188,SA1,2009/01/04 22:30:00,1360.93,22.05,TRADE
189,SA1,2009/01/04 23:00:00,1317.27,18.56,TRADE
190,SA1,2009/01/04 23:30:00,1281.85,19.66,TRADE
191,SA1,2009/01/05 00:00:00,1439.69,19.07,TRADE
192,SA1,2009/01/05 00:30:00,1391.43,16.13,TRADE
193,SA1,2009/01/05 01:00:00,1373.56,14.72,TRADE
194,SA1,2009/01/05 01:30:00,1274.71,14.39,TRADE
195,SA1,2009/01/05 02:00:00,1187.84,11.71,TRADE
196,SA1,2009/01/05 02:30:00,1159.05,10.96,TRADE
197,SA1,2009/01/05 03:00:00,1130.03,10.46,TRADE
198,SA1,2009/01/05 03:30:00,1117.15,9.77,TRADE
199,SA1,2009/01/05 04:00:00,1098.08,10.25,TRADE
200,SA1,2009/01/05 04:30:00,1100.55,11.8,TRADE
201,SA1,2009/01/05 05:00:00,1154.53,14.38,TRADE
202,SA1,2009/01/05 05:30:00,1198.67,17.64,TRADE
203,SA1,2009/01/05 06:00:00,1245.02,19.32,TRADE
204,SA1,2009/01/05 06:30:00,1297.83,23.29,TRADE
205,SA1,2009/01/05 07:00:00,1358.85,24.18,TRADE
206,SA1,2009/01/05 07:30:00,1431.9,23.55,TRADE
207,SA1,2009/01/05 08:00:00,1459.37,25.24,TRADE
208,SA1,2009/01/05 08:30:00,1522.85,28.54,TRADE
209,SA1,2009/01/05 09:00:00,1601.82,32.55,TRADE
210,SA1,2009/01/05 09:30:00,1629.61,36.84,TRADE
211,SA1,2009/01/05 10:00:00,1669.87,39.02,TRADE
212,SA1,2009/01/05 10:30:00,1701.95,40.27,TRADE
213,SA1,2009/01/05 11:00:00,1724.68,39.12,TRADE
214,SA1,2009/01/05 11:30:00,1787.75,39.07,TRADE
215,SA1,2009/01/05 12:00:00,1822.42,45.07,TRADE
216,SA1,2009/01/05 12:30:00,1846.45,50.56,TRADE
217,SA1,2009/01/05 13:00:00,1875.68,56.24,TRADE
218,SA1,2009/01/05 13:30:00,1915.86,57.98,TRADE
219,SA1,2009/01/05 14:00:00,1931.43,56.48,TRADE
