,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,QLD1,2001/07/01 00:30,4438.065,27.75,TRADE
1,QLD1,2001/07/01 01:00,4275.5433299999995,24.35,TRADE
2,QLD1,2001/07/01 01:30,4142.47167,25.44,TRADE
3,QLD1,2001/07/01 02:00,4005.6666700000005,23.8,TRADE
4,QLD1,2001/07/01 02:30,3876.6766700000003,23.3,TRADE
5,QLD1,2001/07/01 03:00,3778.92167,22.41,TRADE
6,QLD1,2001/07/01 03:30,3696.60333,22.62,TRADE
7,QLD1,2001/07/01 04:00,3639.9766700000005,21.28,TRADE
8,QLD1,2001/07/01 04:30,3601.6933299999996,18.58,TRADE
9,QLD1,2001/07/01 05:00,3629.08,17.95,TRADE
10,QLD1,2001/07/01 05:30,3662.6883299999995,18.56,TRADE
11,QLD1,2001/07/01 06:00,3706.16,19.57,TRADE
12,QLD1,2001/07/01 06:30,3828.00167,20.06,TRADE
13,QLD1,2001/07/01 07:00,3938.8883299999998,22.1,TRADE
14,QLD1,2001/07/01 07:30,4089.9916700000003,21.49,TRADE
15,QLD1,2001/07/01 08:00,4318.96,24.08,TRADE
16,QLD1,2001/07/01 08:30,4523.50833,26.05,TRADE
17,QLD1,2001/07/01 09:00,4614.25833,30.59,TRADE
18,QLD1,2001/07/01 09:30,4711.37,35.5,TRADE
19,QLD1,2001/07/01 10:00,4732.91167,35.23,TRADE
20,QLD1,2001/07/01 10:30,4651.38,30.55,TRADE
21,QLD1,2001/07/01 11:00,4631.99667,27.77,TRADE
22,QLD1,2001/07/01 11:30,4589.0833299999995,26.16,TRADE
23,QLD1,2001/07/01 12:00,4565.94167,25.64,TRADE
24,QLD1,2001/07/01 12:30,4501.73,25.36,TRADE
25,QLD1,2001/07/01 13:00,4466.115,25.39,TRADE
26,QLD1,2001/07/01 13:30,4390.32167,25.09,TRADE
27,QLD1,2001/07/01 14:00,4329.84833,24.21,TRADE
28,QLD1,2001/07/01 14:30,4314.62,24.11,TRADE
29,QLD1,2001/07/01 15:00,4282.62,22.33,TRADE
30,QLD1,2001/07/01 15:30,4293.68167,22.35,TRADE
31,QLD1,2001/07/01 16:00,4341.84333,24.33,TRADE
32,QLD1,2001/07/01 16:30,4413.925,24.94,TRADE
33,QLD1,2001/07/01 17:00,4610.17833,28.06,TRADE
34,QLD1,2001/07/01 17:30,4924.453329999999,34.0,TRADE
35,QLD1,2001/07/01 18:00,5179.56667,40.52,TRADE
