,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,QLD1,2014/01/01 00:30:00,5515.63,52.45,TRADE
1,QLD1,2014/01/01 01:00:00,5376.3,50.2,TRADE
2,QLD1,2014/01/01 01:30:00,5214.38,46.66,TRADE
3,QLD1,2014/01/01 02:00:00,5149.08,42.85,TRADE
4,QLD1,2014/01/01 02:30:00,5051.84,38.49,TRADE
5,QLD1,2014/01/01 03:00:00,4998.26,43.27,TRADE
6,QLD1,2014/01/01 03:30:00,4954.62,40.4,TRADE
7,QLD1,2014/01/01 04:00:00,4930.19,40.2,TRADE
8,QLD1,2014/01/01 04:30:00,4933.35,42.18,TRADE
9,QLD1,2014/01/01 05:00:00,4924.31,42.04,TRADE
10,QLD1,2014/01/01 05:30:00,4876.17,41.61,TRADE
11,QLD1,2014/01/01 06:00:00,4863.19,41.49,TRADE
12,QLD1,2014/01/01 06:30:00,4930.26,41.51,TRADE
13,QLD1,2014/01/01 07:00:00,5003.89,40.04,TRADE
14,QLD1,2014/01/01 07:30:00,5171.49,43.22,TRADE
15,QLD1,2014/01/01 08:00:00,5251.87,45.41,TRADE
16,QLD1,2014/01/01 08:30:00,5319.53,48.34,TRADE
17,QLD1,2014/01/01 09:00:00,5437.67,49.33,TRADE
18,QLD1,2014/01/01 09:30:00,5474.16,49.16,TRADE
19,QLD1,2014/01/01 10:00:00,5514.12,49.16,TRADE
20,QLD1,2014/01/01 10:30:00,5535.89,46.15,TRADE
21,QLD1,2014/01/01 11:00:00,5571.47,49.02,TRADE
22,QLD1,2014/01/01 11:30:00,5605.24,49.34,TRADE
23,QLD1,2014/01/01 12:00:00,5667.79,49.42,TRADE
24,QLD1,2014/01/01 12:30:00,5704.61,49.4,TRADE
25,QLD1,2014/01/01 13:00:00,5766.22,49.57,TRADE
26,QLD1,2014/01/01 13:30:00,5831.48,50.26,TRADE
27,QLD1,2014/01/01 14:00:00,5889.61,50.76,TRADE
28,QLD1,2014/01/01 14:30:00,5973.96,51.73,TRADE
29,QLD1,2014/01/01 15:00:00,6026.49,52.4,TRADE
30,QLD1,2014/01/01 15:30:00,6121.2,52.95,TRADE
31,QLD1,2014/01/01 16:00:00,6177.79,53.15,TRADE
32,QLD1,2014/01/01 16:30:00,6294.69,53.15,TRADE
33,QLD1,2014/01/01 17:00:00,6446.81,54.15,TRADE
34,QLD1,2014/01/01 17:30:00,6477.66,53.4,TRADE
35,QLD1,2014/01/01 18:00:00,6495.08,54.27,TRADE
36,QLD1,2014/01/01 18:30:00,6405.75,52.87,TRADE
37,QLD1,2014/01/01 19:00:00,6389.23,52.85,TRADE
38,QLD1,2014/01/01 19:30:00,6472.05,53.16,TRADE
39,QLD1,2014/01/01 20:00:00,6447.09,53.06,TRADE
40,QLD1,2014/01/01 20:30:00,6324.34,52.7,TRADE
41,QLD1,2014/01/01 21:00:00,6238.0,52.69,TRADE
42,QLD1,2014/01/01 21:30:00,6263.67,52.8,TRADE
43,QLD1,2014/01/01 22:00:00,6154.7,52.03,TRADE
44,QLD1,2014/01/01 22:30:00,5971.61,51.53,TRADE
45,QLD1,2014/01/01 23:00:00,5826.66,52.13,TRADE
46,QLD1,2014/01/01 23:30:00,5687.62,52.33,TRADE
47,QLD1,2014/01/02 00:00:00,5478.36,50.67,TRADE
48,QLD1,2014/01/02 00:30:00,5304.76,49.01,TRADE
49,QLD1,2014/01/02 01:00:00,5138.8,45.57,TRADE
50,QLD1,2014/01/02 01:30:00,4993.74,41.77,TRADE
51,QLD1,2014/01/02 02:00:00,4917.98,41.13,TRADE
52,QLD1,2014/01/02 02:30:00,4872.42,40.79,TRADE
53,QLD1,2014/01/02 03:00:00,4842.86,40.35,TRADE
