,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,QLD1,1999/07/01 00:30,4382.48333,18.55,TRADE
1,QLD1,1999/07/01 01:00,4121.70167,15.86,TRADE
2,QLD1,1999/07/01 01:30,3928.105,14.78,TRADE
3,QLD1,1999/07/01 02:00,3749.8916700000004,14.37,TRADE
4,QLD1,1999/07/01 02:30,3615.4,13.97,TRADE
5,QLD1,1999/07/01 03:00,3502.24,13.55,TRADE
6,QLD1,1999/07/01 03:30,3481.09,13.89,TRADE
7,QLD1,1999/07/01 04:00,3423.10333,12.59,TRADE
8,QLD1,1999/07/01 04:30,3422.0616700000005,13.64,TRADE
9,QLD1,1999/07/01 05:00,3474.6216700000004,13.85,TRADE
10,QLD1,1999/07/01 05:30,3606.845,13.92,TRADE
11,QLD1,1999/07/01 06:00,3778.9483299999997,14.14,TRADE
12,QLD1,1999/07/01 06:30,4127.56667,15.09,TRADE
13,QLD1,1999/07/01 07:00,4400.4183299999995,17.51,TRADE
14,QLD1,1999/07/01 07:30,4670.77167,19.25,TRADE
15,QLD1,1999/07/01 08:00,4836.51667,18.99,TRADE
16,QLD1,1999/07/01 08:30,4966.63667,19.92,TRADE
17,QLD1,1999/07/01 09:00,5094.435,26.6,TRADE
18,QLD1,1999/07/01 09:30,5266.533329999999,31.3,TRADE
19,QLD1,1999/07/01 10:00,5293.505,31.14,TRADE
20,QLD1,1999/07/01 10:30,5346.55667,33.2,TRADE
21,QLD1,1999/07/01 11:00,5321.05,33.61,TRADE
22,QLD1,1999/07/01 11:30,5300.935,31.89,TRADE
23,QLD1,1999/07/01 12:00,5237.43667,28.92,TRADE
24,QLD1,1999/07/01 12:30,5206.373329999999,29.06,TRADE
25,QLD1,1999/07/01 13:00,5140.7066700000005,26.15,TRADE
26,QLD1,1999/07/01 13:30,5069.15333,23.63,TRADE
27,QLD1,1999/07/01 14:00,4992.175,19.92,TRADE
28,QLD1,1999/07/01 14:30,4987.73667,26.15,TRADE
29,QLD1,1999/07/01 15:00,4942.575,24.67,TRADE
30,QLD1,1999/07/01 15:30,4924.155,26.54,TRADE
31,QLD1,1999/07/01 16:00,4948.296670000001,23.83,TRADE
32,QLD1,1999/07/01 16:30,5024.876670000001,27.66,TRADE
33,QLD1,1999/07/01 17:00,5155.76833,31.86,TRADE
34,QLD1,1999/07/01 17:30,5355.908329999999,43.94,TRADE
35,QLD1,1999/07/01 18:00,5594.795,56.06,TRADE
36,QLD1,1999/07/01 18:30,5650.53167,85.53,TRADE
37,QLD1,1999/07/01 19:00,5673.31167,127.83,TRADE
38,QLD1,1999/07/01 19:30,5620.07667,102.8,TRADE
39,QLD1,1999/07/01 20:00,5544.455,49.44,TRADE
40,QLD1,1999/07/01 20:30,5481.12,40.56,TRADE
