,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,QLD1,2012/11/01 00:30:00,5139.89,50.6,TRADE
1,QLD1,2012/11/01 01:00:00,4973.97,50.27,TRADE
2,QLD1,2012/11/01 01:30:00,4782.13,47.91,TRADE
3,QLD1,2012/11/01 02:00:00,4669.18,45.09,TRADE
4,QLD1,2012/11/01 02:30:00,4611.28,44.81,TRADE
5,QLD1,2012/11/01 03:00:00,4552.59,44.34,TRADE
6,QLD1,2012/11/01 03:30:00,4555.38,44.75,TRADE
7,QLD1,2012/11/01 04:00:00,4581.46,44.86,TRADE
8,QLD1,2012/11/01 04:30:00,4606.61,46.61,TRADE
9,QLD1,2012/11/01 05:00:00,4690.36,48.43,TRADE
10,QLD1,2012/11/01 05:30:00,4835.58,50.08,TRADE
11,QLD1,2012/11/01 06:00:00,5009.48,50.41,TRADE
12,QLD1,2012/11/01 06:30:00,5357.78,54.87,TRADE
13,QLD1,2012/11/01 07:00:00,5733.22,52.37,TRADE
14,QLD1,2012/11/01 07:30:00,5985.71,47.72,TRADE
15,QLD1,2012/11/01 08:00:00,6152.43,50.32,TRADE
16,QLD1,2012/11/01 08:30:00,6187.6,50.9,TRADE
17,QLD1,2012/11/01 09:00:00,6215.3,51.4,TRADE
18,QLD1,2012/11/01 09:30:00,6258.66,51.41,TRADE
19,QLD1,2012/11/01 10:00:00,6280.91,53.75,TRADE
20,QLD1,2012/11/01 10:30:00,6283.2,55.17,TRADE
21,QLD1,2012/11/01 11:00:00,6339.01,53.17,TRADE
22,QLD1,2012/11/01 11:30:00,6394.32,53.82,TRADE
23,QLD1,2012/11/01 12:00:00,6479.81,53.86,TRADE
24,QLD1,2012/11/01 12:30:00,6502.68,53.26,TRADE
25,QLD1,2012/11/01 13:00:00,6556.24,54.09,TRADE
26,QLD1,2012/11/01 13:30:00,6655.15,58.73,TRADE
27,QLD1,2012/11/01 14:00:00,6721.3,62.68,TRADE
28,QLD1,2012/11/01 14:30:00,6778.52,57.11,TRADE
29,QLD1,2012/11/01 15:00:00,6786.34,57.32,TRADE
30,QLD1,2012/11/01 15:30:00,6843.9,58.46,TRADE
31,QLD1,2012/11/01 16:00:00,6872.8,58.74,TRADE
32,QLD1,2012/11/01 16:30:00,6888.2,59.52,TRADE
33,QLD1,2012/11/01 17:00:00,6927.47,62.2,TRADE
34,QLD1,2012/11/01 17:30:00,6894.89,58.23,TRADE
35,QLD1,2012/11/01 18:00:00,6894.0,58.3,TRADE
36,QLD1,2012/11/01 18:30:00,6908.52,58.19,TRADE
37,QLD1,2012/11/01 19:00:00,6989.19,61.5,TRADE
38,QLD1,2012/11/01 19:30:00,6929.32,60.47,TRADE
39,QLD1,2012/11/01 20:00:00,6745.34,55.63,TRADE
40,QLD1,2012/11/01 20:30:00,6653.22,54.22,TRADE
41,QLD1,2012/11/01 21:00:00,6538.72,52.97,TRADE
42,QLD1,2012/11/01 21:30:00,6433.64,52.48,TRADE
43,QLD1,2012/11/01 22:00:00,6186.11,50.47,TRADE
44,QLD1,2012/11/01 22:30:00,5990.62,53.44,TRADE
45,QLD1,2012/11/01 23:00:00,5794.49,52.62,TRADE
46,QLD1,2012/11/01 23:30:00,5655.03,52.1,TRADE
47,QLD1,2012/11/02 00:00:00,5444.3,51.83,TRADE
48,QLD1,2012/11/02 00:30:00,5281.71,51.63,TRADE
49,QLD1,2012/11/02 01:00:00,5071.7,50.47,TRADE
50,QLD1,2012/11/02 01:30:00,4889.33,48.45,TRADE
51,QLD1,2012/11/02 02:00:00,4741.88,46.51,TRADE
52,QLD1,2012/11/02 02:30:00,4703.68,47.27,TRADE
53,QLD1,2012/11/02 03:00:00,4624.86,47.17,TRADE
54,QLD1,2012/11/02 03:30:00,4659.63,46.68,TRADE
55,QLD1,2012/11/02 04:00:00,4672.93,48.03,TRADE
56,QLD1,2012/11/02 04:30:00,4716.44,47.94,TRADE
57,QLD1,2012/11/02 05:00:00,4783.1,49.21,TRADE
58,QLD1,2012/11/02 05:30:00,4935.73,50.55,TRADE
59,QLD1,2012/11/02 06:00:00,5096.98,51.84,TRADE
60,QLD1,2012/11/02 06:30:00,5508.91,55.41,TRADE
61,QLD1,2012/11/02 07:00:00,5853.15,58.7,TRADE
62,QLD1,2012/11/02 07:30:00,6181.67,52.72,TRADE
63,QLD1,2012/11/02 08:00:00,6263.92,52.13,TRADE
64,QLD1,2012/11/02 08:30:00,6328.07,51.97,TRADE
65,QLD1,2012/11/02 09:00:00,6360.91,51.78,TRADE
66,QLD1,2012/11/02 09:30:00,6430.53,51.81,TRADE
67,QLD1,2012/11/02 10:00:00,6483.12,52.24,TRADE
68,QLD1,2012/11/02 10:30:00,6478.19,52.2,TRADE
69,QLD1,2012/11/02 11:00:00,6495.61,51.94,TRADE
70,QLD1,2012/11/02 11:30:00,6545.36,53.6,TRADE
71,QLD1,2012/11/02 12:00:00,6592.08,52.94,TRADE
72,QLD1,2012/11/02 12:30:00,6559.96,54.29,TRADE
