,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,VIC1,2004/06/01 00:30:00,5600.515,16.65,TRADE
1,VIC1,2004/06/01 01:00:00,5468.59833,15.64,TRADE
2,VIC1,2004/06/01 01:30:00,5848.335,28.25,TRADE
3,VIC1,2004/06/01 02:00:00,5647.335,15.39,TRADE
4,VIC1,2004/06/01 02:30:00,5455.77833,15.2,TRADE
5,VIC1,2004/06/01 03:00:00,5250.64667,15.1,TRADE
6,VIC1,2004/06/01 03:30:00,5100.086670000001,14.95,TRADE
7,VIC1,2004/06/01 04:00:00,4935.505,9.62,TRADE
8,VIC1,2004/06/01 04:30:00,4878.96833,11.81,TRADE
9,VIC1,2004/06/01 05:00:00,4851.32167,4.45,TRADE
10,VIC1,2004/06/01 05:30:00,4924.67333,13.15,TRADE
11,VIC1,2004/06/01 06:00:00,5113.2066700000005,13.74,TRADE
12,VIC1,2004/06/01 06:30:00,5523.99167,26.05,TRADE
13,VIC1,2004/06/01 07:00:00,5963.075,24.75,TRADE
14,VIC1,2004/06/01 07:30:00,6262.88333,34.17,TRADE
15,VIC1,2004/06/01 08:00:00,6532.7916700000005,32.94,TRADE
16,VIC1,2004/06/01 08:30:00,6722.69,38.67,TRADE
17,VIC1,2004/06/01 09:00:00,6753.62,37.21,TRADE
18,VIC1,2004/06/01 09:30:00,6765.2083299999995,35.64,TRADE
19,VIC1,2004/06/01 10:00:00,6768.18333,30.61,TRADE
20,VIC1,2004/06/01 10:30:00,6729.26167,28.53,TRADE
21,VIC1,2004/06/01 11:00:00,6706.925,27.64,TRADE
22,VIC1,2004/06/01 11:30:00,6692.73667,27.91,TRADE
23,VIC1,2004/06/01 12:00:00,6676.248329999999,27.13,TRADE
24,VIC1,2004/06/01 12:30:00,6652.5816700000005,27.63,TRADE
25,VIC1,2004/06/01 13:00:00,6625.65167,27.78,TRADE
26,VIC1,2004/06/01 13:30:00,6780.84333,29.19,TRADE
27,VIC1,2004/06/01 14:00:00,6758.72667,28.09,TRADE
28,VIC1,2004/06/01 14:30:00,6704.591670000001,27.55,TRADE
29,VIC1,2004/06/01 15:00:00,6657.77333,26.01,TRADE
30,VIC1,2004/06/01 15:30:00,6593.2916700000005,24.15,TRADE
31,VIC1,2004/06/01 16:00:00,6577.83833,27.72,TRADE
32,VIC1,2004/06/01 16:30:00,6687.69333,28.83,TRADE
33,VIC1,2004/06/01 17:00:00,6783.035,31.27,TRADE
34,VIC1,2004/06/01 17:30:00,7005.975,48.08,TRADE
35,VIC1,2004/06/01 18:00:00,7202.52667,68.01,TRADE
36,VIC1,2004/06/01 18:30:00,7116.10333,66.65,TRADE
37,VIC1,2004/06/01 19:00:00,6906.13,59.54,TRADE
38,VIC1,2004/06/01 19:30:00,6777.30833,40.81,TRADE
39,VIC1,2004/06/01 20:00:00,6654.045,36.78,TRADE
40,VIC1,2004/06/01 20:30:00,6493.28667,35.72,TRADE
41,VIC1,2004/06/01 21:00:00,6413.50833,35.11,TRADE
42,VIC1,2004/06/01 21:30:00,6224.123329999999,30.08,TRADE
43,VIC1,2004/06/01 22:00:00,6015.533329999999,26.36,TRADE
44,VIC1,2004/06/01 22:30:00,5834.69333,32.79,TRADE
45,VIC1,2004/06/01 23:00:00,5626.8,22.45,TRADE
46,VIC1,2004/06/01 23:30:00,5893.55,32.25,TRADE
47,VIC1,2004/06/02 00:00:00,5795.68,26.74,TRADE
48,VIC1,2004/06/02 00:30:00,5600.00833,26.6,TRADE
49,VIC1,2004/06/02 01:00:00,5501.77333,19.41,TRADE
50,VIC1,2004/06/02 01:30:00,5861.725,28.2,TRADE
51,VIC1,2004/06/02 02:00:00,5657.2,18.32,TRADE
52,VIC1,2004/06/02 02:30:00,5445.81333,16.45,TRADE
53,VIC1,2004/06/02 03:00:00,5243.88,16.16,TRADE
54,VIC1,2004/06/02 03:30:00,5052.825,15.28,TRADE
55,VIC1,2004/06/02 04:00:00,4893.84833,15.3,TRADE
56,VIC1,2004/06/02 04:30:00,4841.43833,15.22,TRADE
57,VIC1,2004/06/02 05:00:00,4836.515,15.22,TRADE
58,VIC1,2004/06/02 05:30:00,4872.211670000001,15.15,TRADE
