,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,VIC1,2012/03/01 00:30:00,4807.57,22.0,TRADE
1,VIC1,2012/03/01 01:00:00,4660.54,17.95,TRADE
2,VIC1,2012/03/01 01:30:00,4868.46,14.96,TRADE
3,VIC1,2012/03/01 02:00:00,4705.23,11.41,TRADE
4,VIC1,2012/03/01 02:30:00,4497.87,11.98,TRADE
5,VIC1,2012/03/01 03:00:00,4335.87,10.31,TRADE
6,VIC1,2012/03/01 03:30:00,4293.6,11.08,TRADE
7,VIC1,2012/03/01 04:00:00,4319.87,11.91,TRADE
8,VIC1,2012/03/01 04:30:00,4406.59,12.58,TRADE
9,VIC1,2012/03/01 05:00:00,4553.32,14.97,TRADE
10,VIC1,2012/03/01 05:30:00,4908.24,22.38,TRADE
11,VIC1,2012/03/01 06:00:00,5276.4,24.35,TRADE
12,VIC1,2012/03/01 06:30:00,5750.4,27.45,TRADE
13,VIC1,2012/03/01 07:00:00,6065.71,30.47,TRADE
14,VIC1,2012/03/01 07:30:00,6055.21,27.7,TRADE
15,VIC1,2012/03/01 08:00:00,6077.41,28.76,TRADE
16,VIC1,2012/03/01 08:30:00,6121.64,30.23,TRADE
17,VIC1,2012/03/01 09:00:00,6130.38,29.84,TRADE
18,VIC1,2012/03/01 09:30:00,6173.59,28.86,TRADE
19,VIC1,2012/03/01 10:00:00,6229.3,28.88,TRADE
20,VIC1,2012/03/01 10:30:00,6232.42,28.48,TRADE
21,VIC1,2012/03/01 11:00:00,6248.39,28.03,TRADE
22,VIC1,2012/03/01 11:30:00,6223.96,26.33,TRADE
23,VIC1,2012/03/01 12:00:00,6193.7,26.69,TRADE
24,VIC1,2012/03/01 12:30:00,6184.85,26.92,TRADE
25,VIC1,2012/03/01 13:00:00,6183.88,26.07,TRADE
26,VIC1,2012/03/01 13:30:00,6147.02,25.03,TRADE
27,VIC1,2012/03/01 14:00:00,6122.57,24.62,TRADE
28,VIC1,2012/03/01 14:30:00,6044.34,24.5,TRADE
29,VIC1,2012/03/01 15:00:00,6041.59,24.96,TRADE
30,VIC1,2012/03/01 15:30:00,6074.83,24.29,TRADE
31,VIC1,2012/03/01 16:00:00,6080.53,23.96,TRADE
32,VIC1,2012/03/01 16:30:00,6057.73,24.04,TRADE
33,VIC1,2012/03/01 17:00:00,6044.88,23.66,TRADE
34,VIC1,2012/03/01 17:30:00,5910.05,23.43,TRADE
35,VIC1,2012/03/01 18:00:00,5784.48,23.25,TRADE
36,VIC1,2012/03/01 18:30:00,5663.05,22.73,TRADE
37,VIC1,2012/03/01 19:00:00,5628.82,22.56,TRADE
38,VIC1,2012/03/01 19:30:00,5641.93,22.8,TRADE
39,VIC1,2012/03/01 20:00:00,5655.96,22.71,TRADE
40,VIC1,2012/03/01 20:30:00,5483.11,23.72,TRADE
41,VIC1,2012/03/01 21:00:00,5241.85,21.21,TRADE
42,VIC1,2012/03/01 21:30:00,5009.93,18.84,TRADE
43,VIC1,2012/03/01 22:00:00,4787.96,15.51,TRADE
44,VIC1,2012/03/01 22:30:00,4678.06,19.45,TRADE
45,VIC1,2012/03/01 23:00:00,4624.97,16.4,TRADE
46,VIC1,2012/03/01 23:30:00,4806.33,15.61,TRADE
47,VIC1,2012/03/02 00:00:00,4729.7,19.06,TRADE
48,VIC1,2012/03/02 00:30:00,4485.2,11.63,TRADE
49,VIC1,2012/03/02 01:00:00,4328.77,10.94,TRADE
50,VIC1,2012/03/02 01:30:00,4571.31,13.56,TRADE
51,VIC1,2012/03/02 02:00:00,4431.97,10.45,TRADE
52,VIC1,2012/03/02 02:30:00,4263.39,9.04,TRADE
53,VIC1,2012/03/02 03:00:00,4138.4,7.9,TRADE
54,VIC1,2012/03/02 03:30:00,4092.49,6.48,TRADE
