,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,VIC1,2009/08/01 00:30:00,5565.64,21.42,TRADE
1,VIC1,2009/08/01 01:00:00,5422.46,20.37,TRADE
2,VIC1,2009/08/01 01:30:00,5684.44,21.7,TRADE
3,VIC1,2009/08/01 02:00:00,5552.48,20.33,TRADE
4,VIC1,2009/08/01 02:30:00,5340.21,19.41,TRADE
5,VIC1,2009/08/01 03:00:00,5091.35,18.42,TRADE
6,VIC1,2009/08/01 03:30:00,4966.33,16.06,TRADE
7,VIC1,2009/08/01 04:00:00,4826.09,11.55,TRADE
8,VIC1,2009/08/01 04:30:00,4712.39,11.86,TRADE
9,VIC1,2009/08/01 05:00:00,4714.14,13.08,TRADE
10,VIC1,2009/08/01 05:30:00,4692.54,13.64,TRADE
11,VIC1,2009/08/01 06:00:00,4780.29,14.45,TRADE
12,VIC1,2009/08/01 06:30:00,4923.94,14.79,TRADE
13,VIC1,2009/08/01 07:00:00,5025.78,16.23,TRADE
14,VIC1,2009/08/01 07:30:00,5169.52,18.03,TRADE
15,VIC1,2009/08/01 08:00:00,5350.29,21.93,TRADE
16,VIC1,2009/08/01 08:30:00,5610.94,28.07,TRADE
17,VIC1,2009/08/01 09:00:00,5714.42,29.67,TRADE
18,VIC1,2009/08/01 09:30:00,5905.72,31.89,TRADE
19,VIC1,2009/08/01 10:00:00,5911.53,29.87,TRADE
20,VIC1,2009/08/01 10:30:00,5894.48,28.05,TRADE
21,VIC1,2009/08/01 11:00:00,5877.39,23.68,TRADE
22,VIC1,2009/08/01 11:30:00,5829.57,20.63,TRADE
23,VIC1,2009/08/01 12:00:00,5771.73,20.15,TRADE
24,VIC1,2009/08/01 12:30:00,5698.67,20.45,TRADE
25,VIC1,2009/08/01 13:00:00,5741.97,20.61,TRADE
26,VIC1,2009/08/01 13:30:00,5740.61,20.41,TRADE
27,VIC1,2009/08/01 14:00:00,5730.58,20.42,TRADE
28,VIC1,2009/08/01 14:30:00,5676.79,19.47,TRADE
29,VIC1,2009/08/01 15:00:00,5615.16,18.98,TRADE
30,VIC1,2009/08/01 15:30:00,5643.95,19.64,TRADE
31,VIC1,2009/08/01 16:00:00,5661.81,20.12,TRADE
32,VIC1,2009/08/01 16:30:00,5720.59,20.47,TRADE
33,VIC1,2009/08/01 17:00:00,5890.28,21.66,TRADE
34,VIC1,2009/08/01 17:30:00,6156.36,24.9,TRADE
35,VIC1,2009/08/01 18:00:00,6453.78,31.55,TRADE
36,VIC1,2009/08/01 18:30:00,6621.04,34.95,TRADE
37,VIC1,2009/08/01 19:00:00,6550.61,34.97,TRADE
38,VIC1,2009/08/01 19:30:00,6396.44,30.03,TRADE
39,VIC1,2009/08/01 20:00:00,6247.29,29.82,TRADE
40,VIC1,2009/08/01 20:30:00,6133.44,31.76,TRADE
41,VIC1,2009/08/01 21:00:00,6046.21,32.0,TRADE
42,VIC1,2009/08/01 21:30:00,5938.56,30.89,TRADE
43,VIC1,2009/08/01 22:00:00,5772.75,28.89,TRADE
44,VIC1,2009/08/01 22:30:00,5664.48,29.86,TRADE
45,VIC1,2009/08/01 23:00:00,5494.16,27.9,TRADE
46,VIC1,2009/08/01 23:30:00,5683.83,28.83,TRADE
47,VIC1,2009/08/02 00:00:00,5540.62,25.18,TRADE
48,VIC1,2009/08/02 00:30:00,5413.72,23.83,TRADE
49,VIC1,2009/08/02 01:00:00,5206.94,16.24,TRADE
50,VIC1,2009/08/02 01:30:00,5508.7,21.91,TRADE
51,VIC1,2009/08/02 02:00:00,5311.52,16.31,TRADE
52,VIC1,2009/08/02 02:30:00,5103.04,13.53,TRADE
53,VIC1,2009/08/02 03:00:00,4958.52,12.26,TRADE
54,VIC1,2009/08/02 03:30:00,4790.9,14.44,TRADE
55,VIC1,2009/08/02 04:00:00,4617.09,12.24,TRADE
56,VIC1,2009/08/02 04:30:00,4493.25,11.75,TRADE
57,VIC1,2009/08/02 05:00:00,4455.83,12.14,TRADE
58,VIC1,2009/08/02 05:30:00,4464.02,12.68,TRADE
59,VIC1,2009/08/02 06:00:00,4516.38,12.79,TRADE
60,VIC1,2009/08/02 06:30:00,4585.67,12.4,TRADE
61,VIC1,2009/08/02 07:00:00,4648.84,12.9,TRADE
62,VIC1,2009/08/02 07:30:00,4620.05,13.05,TRADE
63,VIC1,2009/08/02 08:00:00,4786.01,13.75,TRADE
64,VIC1,2009/08/02 08:30:00,5014.14,15.49,TRADE
65,VIC1,2009/08/02 09:00:00,5155.53,18.04,TRADE
66,VIC1,2009/08/02 09:30:00,5273.81,19.33,TRADE
67,VIC1,2009/08/02 10:00:00,5296.3,19.63,TRADE
68,VIC1,2009/08/02 10:30:00,5347.6,19.3,TRADE
69,VIC1,2009/08/02 11:00:00,5307.86,19.25,TRADE
70,VIC1,2009/08/02 11:30:00,5325.63,18.53,TRADE
71,VIC1,2009/08/02 12:00:00,5322.98,17.55,TRADE
72,VIC1,2009/08/02 12:30:00,5272.89,15.72,TRADE
73,VIC1,2009/08/02 13:00:00,5235.65,14.77,TRADE
74,VIC1,2009/08/02 13:30:00,5293.07,14.66,TRADE
75,VIC1,2009/08/02 14:00:00,5212.68,14.02,TRADE
76,VIC1,2009/08/02 14:30:00,5172.29,13.73,TRADE
77,VIC1,2009/08/02 15:00:00,5119.01,13.47,TRADE
78,VIC1,2009/08/02 15:30:00,5114.33,13.83,TRADE
79,VIC1,2009/08/02 16:00:00,5159.41,14.31,TRADE
80,VIC1,2009/08/02 16:30:00,5211.75,14.98,TRADE
81,VIC1,2009/08/02 17:00:00,5430.16,17.38,TRADE
82,VIC1,2009/08/02 17:30:00,5747.5,21.9,TRADE
83,VIC1,2009/08/02 18:00:00,6057.32,29.12,TRADE
84,VIC1,2009/08/02 18:30:00,6287.51,35.63,TRADE
85,VIC1,2009/08/02 19:00:00,6232.4,34.77,TRADE
86,VIC1,2009/08/02 19:30:00,6134.08,31.59,TRADE
87,VIC1,2009/08/02 20:00:00,6030.58,31.24,TRADE
88,VIC1,2009/08/02 20:30:00,5954.43,35.4,TRADE
89,VIC1,2009/08/02 21:00:00,5890.82,36.64,TRADE
90,VIC1,2009/08/02 21:30:00,5663.18,29.54,TRADE
91,VIC1,2009/08/02 22:00:00,5521.77,26.96,TRADE
92,VIC1,2009/08/02 22:30:00,5331.39,24.01,TRADE
93,VIC1,2009/08/02 23:00:00,5136.34,19.92,TRADE
