,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,VIC1,2009/09/01 00:30:00,5546.78,19.23,TRADE
1,VIC1,2009/09/01 01:00:00,5360.85,19.03,TRADE
2,VIC1,2009/09/01 01:30:00,5710.15,19.73,TRADE
3,VIC1,2009/09/01 02:00:00,5577.34,18.82,TRADE
4,VIC1,2009/09/01 02:30:00,5297.7,16.28,TRADE
5,VIC1,2009/09/01 03:00:00,5215.56,15.79,TRADE
6,VIC1,2009/09/01 03:30:00,5051.29,13.83,TRADE
7,VIC1,2009/09/01 04:00:00,4931.83,12.92,TRADE
8,VIC1,2009/09/01 04:30:00,4944.15,13.65,TRADE
9,VIC1,2009/09/01 05:00:00,4998.73,14.47,TRADE
10,VIC1,2009/09/01 05:30:00,5169.16,14.63,TRADE
11,VIC1,2009/09/01 06:00:00,5308.02,10.99,TRADE
12,VIC1,2009/09/01 06:30:00,5829.98,18.09,TRADE
13,VIC1,2009/09/01 07:00:00,6338.28,27.36,TRADE
14,VIC1,2009/09/01 07:30:00,6603.99,30.5,TRADE
15,VIC1,2009/09/01 08:00:00,6880.05,34.97,TRADE
16,VIC1,2009/09/01 08:30:00,7008.34,38.09,TRADE
17,VIC1,2009/09/01 09:00:00,6912.47,30.79,TRADE
18,VIC1,2009/09/01 09:30:00,6914.37,29.99,TRADE
19,VIC1,2009/09/01 10:00:00,6827.04,28.28,TRADE
20,VIC1,2009/09/01 10:30:00,6752.51,27.46,TRADE
21,VIC1,2009/09/01 11:00:00,6662.91,27.97,TRADE
22,VIC1,2009/09/01 11:30:00,6645.21,27.97,TRADE
23,VIC1,2009/09/01 12:00:00,6621.78,27.04,TRADE
24,VIC1,2009/09/01 12:30:00,6584.09,26.74,TRADE
25,VIC1,2009/09/01 13:00:00,6573.54,26.08,TRADE
26,VIC1,2009/09/01 13:30:00,6592.3,26.73,TRADE
27,VIC1,2009/09/01 14:00:00,6472.72,24.74,TRADE
28,VIC1,2009/09/01 14:30:00,6544.49,24.93,TRADE
29,VIC1,2009/09/01 15:00:00,6478.18,22.33,TRADE
30,VIC1,2009/09/01 15:30:00,6448.82,23.74,TRADE
31,VIC1,2009/09/01 16:00:00,6465.19,22.73,TRADE
32,VIC1,2009/09/01 16:30:00,6460.93,21.69,TRADE
33,VIC1,2009/09/01 17:00:00,6587.26,23.16,TRADE
34,VIC1,2009/09/01 17:30:00,6702.7,23.2,TRADE
35,VIC1,2009/09/01 18:00:00,6880.38,26.04,TRADE
36,VIC1,2009/09/01 18:30:00,7081.45,28.56,TRADE
37,VIC1,2009/09/01 19:00:00,7231.78,28.64,TRADE
38,VIC1,2009/09/01 19:30:00,7074.58,27.97,TRADE
39,VIC1,2009/09/01 20:00:00,6966.32,27.97,TRADE
40,VIC1,2009/09/01 20:30:00,6849.19,28.21,TRADE
41,VIC1,2009/09/01 21:00:00,6659.5,26.72,TRADE
42,VIC1,2009/09/01 21:30:00,6468.0,23.76,TRADE
43,VIC1,2009/09/01 22:00:00,6272.07,22.05,TRADE
44,VIC1,2009/09/01 22:30:00,5979.59,19.49,TRADE
45,VIC1,2009/09/01 23:00:00,5732.72,18.97,TRADE
46,VIC1,2009/09/01 23:30:00,5921.6,18.78,TRADE
47,VIC1,2009/09/02 00:00:00,5673.67,19.1,TRADE
48,VIC1,2009/09/02 00:30:00,5508.19,17.41,TRADE
49,VIC1,2009/09/02 01:00:00,5300.42,11.31,TRADE
50,VIC1,2009/09/02 01:30:00,5700.85,19.12,TRADE
51,VIC1,2009/09/02 02:00:00,5525.44,16.84,TRADE
52,VIC1,2009/09/02 02:30:00,5315.22,10.45,TRADE
53,VIC1,2009/09/02 03:00:00,5136.01,9.89,TRADE
54,VIC1,2009/09/02 03:30:00,5000.99,9.49,TRADE
55,VIC1,2009/09/02 04:00:00,4913.02,7.44,TRADE
56,VIC1,2009/09/02 04:30:00,4828.27,2.13,TRADE
57,VIC1,2009/09/02 05:00:00,4789.64,2.98,TRADE
58,VIC1,2009/09/02 05:30:00,4903.55,5.76,TRADE
59,VIC1,2009/09/02 06:00:00,5123.48,9.06,TRADE
60,VIC1,2009/09/02 06:30:00,5587.97,15.92,TRADE
61,VIC1,2009/09/02 07:00:00,6046.87,18.77,TRADE
62,VIC1,2009/09/02 07:30:00,6245.57,11.14,TRADE
63,VIC1,2009/09/02 08:00:00,6536.92,18.96,TRADE
64,VIC1,2009/09/02 08:30:00,6670.82,19.75,TRADE
65,VIC1,2009/09/02 09:00:00,6578.71,15.06,TRADE
66,VIC1,2009/09/02 09:30:00,6554.3,16.7,TRADE
67,VIC1,2009/09/02 10:00:00,6439.84,11.44,TRADE
68,VIC1,2009/09/02 10:30:00,6352.52,12.68,TRADE
69,VIC1,2009/09/02 11:00:00,6278.71,11.22,TRADE
70,VIC1,2009/09/02 11:30:00,6214.6,10.89,TRADE
71,VIC1,2009/09/02 12:00:00,6168.98,10.84,TRADE
72,VIC1,2009/09/02 12:30:00,6185.74,10.94,TRADE
73,VIC1,2009/09/02 13:00:00,6141.11,10.42,TRADE
74,VIC1,2009/09/02 13:30:00,6147.05,10.07,TRADE
75,VIC1,2009/09/02 14:00:00,6126.64,11.02,TRADE
76,VIC1,2009/09/02 14:30:00,6087.07,10.98,TRADE
77,VIC1,2009/09/02 15:00:00,6022.32,10.91,TRADE
78,VIC1,2009/09/02 15:30:00,5933.05,9.92,TRADE
79,VIC1,2009/09/02 16:00:00,5862.61,10.11,TRADE
80,VIC1,2009/09/02 16:30:00,5913.0,10.56,TRADE
81,VIC1,2009/09/02 17:00:00,5984.84,11.14,TRADE
82,VIC1,2009/09/02 17:30:00,6033.18,12.39,TRADE
83,VIC1,2009/09/02 18:00:00,6177.67,17.51,TRADE
84,VIC1,2009/09/02 18:30:00,6434.37,19.72,TRADE
85,VIC1,2009/09/02 19:00:00,6575.77,22.07,TRADE
86,VIC1,2009/09/02 19:30:00,6481.74,20.39,TRADE
87,VIC1,2009/09/02 20:00:00,6356.57,19.16,TRADE
88,VIC1,2009/09/02 20:30:00,6204.9,19.03,TRADE
89,VIC1,2009/09/02 21:00:00,6091.84,17.17,TRADE
90,VIC1,2009/09/02 21:30:00,5896.49,15.26,TRADE
91,VIC1,2009/09/02 22:00:00,5757.09,18.94,TRADE
92,VIC1,2009/09/02 22:30:00,5496.12,19.12,TRADE
93,VIC1,2009/09/02 23:00:00,5257.02,11.83,TRADE
94,VIC1,2009/09/02 23:30:00,5442.35,12.79,TRADE
95,VIC1,2009/09/03 00:00:00,5266.59,11.42,TRADE
96,VIC1,2009/09/03 00:30:00,5076.94,9.68,TRADE
97,VIC1,2009/09/03 01:00:00,4923.57,9.13,TRADE
98,VIC1,2009/09/03 01:30:00,5249.65,11.32,TRADE
99,VIC1,2009/09/03 02:00:00,5118.81,9.93,TRADE
100,VIC1,2009/09/03 02:30:00,4886.91,9.14,TRADE
101,VIC1,2009/09/03 03:00:00,4662.68,9.21,TRADE
102,VIC1,2009/09/03 03:30:00,4543.79,9.11,TRADE
103,VIC1,2009/09/03 04:00:00,4474.38,9.09,TRADE
104,VIC1,2009/09/03 04:30:00,4442.45,3.02,TRADE
105,VIC1,2009/09/03 05:00:00,4449.29,4.66,TRADE
106,VIC1,2009/09/03 05:30:00,4594.95,9.19,TRADE
107,VIC1,2009/09/03 06:00:00,4819.78,9.97,TRADE
108,VIC1,2009/09/03 06:30:00,5287.9,15.83,TRADE
109,VIC1,2009/09/03 07:00:00,5698.35,19.19,TRADE
110,VIC1,2009/09/03 07:30:00,5988.19,18.07,TRADE
111,VIC1,2009/09/03 08:00:00,6212.73,21.86,TRADE
112,VIC1,2009/09/03 08:30:00,6280.88,22.5,TRADE
113,VIC1,2009/09/03 09:00:00,6263.29,20.83,TRADE
114,VIC1,2009/09/03 09:30:00,6250.49,20.71,TRADE
115,VIC1,2009/09/03 10:00:00,6215.43,20.41,TRADE
116,VIC1,2009/09/03 10:30:00,6167.74,20.36,TRADE
117,VIC1,2009/09/03 11:00:00,6140.09,20.07,TRADE
118,VIC1,2009/09/03 11:30:00,6157.69,20.18,TRADE
119,VIC1,2009/09/03 12:00:00,6154.82,20.04,TRADE
120,VIC1,2009/09/03 12:30:00,6147.04,20.14,TRADE
121,VIC1,2009/09/03 13:00:00,6169.59,20.27,TRADE
122,VIC1,2009/09/03 13:30:00,6218.83,20.51,TRADE
123,VIC1,2009/09/03 14:00:00,6164.59,20.51,TRADE
124,VIC1,2009/09/03 14:30:00,6173.27,20.72,TRADE
125,VIC1,2009/09/03 15:00:00,6106.99,20.39,TRADE
126,VIC1,2009/09/03 15:30:00,6054.1,19.99,TRADE
127,VIC1,2009/09/03 16:00:00,6035.77,21.27,TRADE
128,VIC1,2009/09/03 16:30:00,6050.01,20.29,TRADE
129,VIC1,2009/09/03 17:00:00,6101.5,19.94,TRADE
