,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,VIC1,2012/05/01 00:30:00,5041.81,27.69,TRADE
1,VIC1,2012/05/01 01:00:00,4799.43,21.55,TRADE
2,VIC1,2012/05/01 01:30:00,4964.19,27.21,TRADE
3,VIC1,2012/05/01 02:00:00,4851.06,27.64,TRADE
4,VIC1,2012/05/01 02:30:00,4640.78,21.95,TRADE
5,VIC1,2012/05/01 03:00:00,4486.4,20.67,TRADE
6,VIC1,2012/05/01 03:30:00,4344.0,18.75,TRADE
7,VIC1,2012/05/01 04:00:00,4264.13,17.92,TRADE
8,VIC1,2012/05/01 04:30:00,4226.24,16.69,TRADE
9,VIC1,2012/05/01 05:00:00,4269.06,19.86,TRADE
10,VIC1,2012/05/01 05:30:00,4431.92,22.92,TRADE
11,VIC1,2012/05/01 06:00:00,4639.08,21.27,TRADE
12,VIC1,2012/05/01 06:30:00,5039.01,21.88,TRADE
13,VIC1,2012/05/01 07:00:00,5499.13,27.36,TRADE
14,VIC1,2012/05/01 07:30:00,5895.99,29.86,TRADE
15,VIC1,2012/05/01 08:00:00,6162.92,34.81,TRADE
16,VIC1,2012/05/01 08:30:00,6247.45,34.81,TRADE
17,VIC1,2012/05/01 09:00:00,6183.67,32.92,TRADE
18,VIC1,2012/05/01 09:30:00,6175.79,33.28,TRADE
19,VIC1,2012/05/01 10:00:00,6111.74,33.11,TRADE
20,VIC1,2012/05/01 10:30:00,6119.43,36.19,TRADE
21,VIC1,2012/05/01 11:00:00,6131.85,36.74,TRADE
22,VIC1,2012/05/01 11:30:00,6074.42,34.13,TRADE
23,VIC1,2012/05/01 12:00:00,6108.92,31.9,TRADE
24,VIC1,2012/05/01 12:30:00,6034.45,33.55,TRADE
25,VIC1,2012/05/01 13:00:00,5999.3,36.77,TRADE
26,VIC1,2012/05/01 13:30:00,6003.33,35.8,TRADE
27,VIC1,2012/05/01 14:00:00,5994.2,35.31,TRADE
28,VIC1,2012/05/01 14:30:00,5996.79,35.42,TRADE
29,VIC1,2012/05/01 15:00:00,6025.18,36.39,TRADE
30,VIC1,2012/05/01 15:30:00,6007.92,37.19,TRADE
31,VIC1,2012/05/01 16:00:00,6054.57,36.72,TRADE
32,VIC1,2012/05/01 16:30:00,6067.84,33.4,TRADE
33,VIC1,2012/05/01 17:00:00,6154.79,31.86,TRADE
34,VIC1,2012/05/01 17:30:00,6258.72,35.4,TRADE
35,VIC1,2012/05/01 18:00:00,6476.47,44.77,TRADE
