,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,VIC1,2003/08/01 00:30,5898.595,21.73,TRADE
1,VIC1,2003/08/01 01:00,5813.39167,21.06,TRADE
2,VIC1,2003/08/01 01:30,6151.48,22.49,TRADE
3,VIC1,2003/08/01 02:00,6025.698329999999,21.89,TRADE
4,VIC1,2003/08/01 02:30,5813.7066700000005,20.08,TRADE
5,VIC1,2003/08/01 03:00,5658.87167,18.33,TRADE
6,VIC1,2003/08/01 03:30,5470.36,16.35,TRADE
7,VIC1,2003/08/01 04:00,5347.595,15.01,TRADE
8,VIC1,2003/08/01 04:30,5268.465,8.44,TRADE
9,VIC1,2003/08/01 05:00,5229.10833,8.11,TRADE
10,VIC1,2003/08/01 05:30,5249.06,10.26,TRADE
11,VIC1,2003/08/01 06:00,5416.37,15.49,TRADE
12,VIC1,2003/08/01 06:30,5825.96833,19.67,TRADE
13,VIC1,2003/08/01 07:00,6260.37,22.96,TRADE
14,VIC1,2003/08/01 07:30,6493.13333,36.75,TRADE
15,VIC1,2003/08/01 08:00,6838.755,68.67,TRADE
16,VIC1,2003/08/01 08:30,7039.74667,44.85,TRADE
17,VIC1,2003/08/01 09:00,6971.56333,37.9,TRADE
18,VIC1,2003/08/01 09:30,7009.46833,39.3,TRADE
19,VIC1,2003/08/01 10:00,6938.921670000001,24.86,TRADE
20,VIC1,2003/08/01 10:30,6822.70167,24.58,TRADE
21,VIC1,2003/08/01 11:00,6719.19,24.33,TRADE
22,VIC1,2003/08/01 11:30,6638.58,23.47,TRADE
23,VIC1,2003/08/01 12:00,6588.01,23.37,TRADE
24,VIC1,2003/08/01 12:30,6513.35667,22.26,TRADE
25,VIC1,2003/08/01 13:00,6390.39667,20.52,TRADE
26,VIC1,2003/08/01 13:30,6459.095,20.02,TRADE
27,VIC1,2003/08/01 14:00,6400.26,19.68,TRADE
28,VIC1,2003/08/01 14:30,6378.086670000001,18.38,TRADE
29,VIC1,2003/08/01 15:00,6240.07,16.35,TRADE
30,VIC1,2003/08/01 15:30,6165.105,14.45,TRADE
31,VIC1,2003/08/01 16:00,6162.716670000001,14.46,TRADE
32,VIC1,2003/08/01 16:30,6122.02167,16.48,TRADE
33,VIC1,2003/08/01 17:00,6198.91167,17.65,TRADE
34,VIC1,2003/08/01 17:30,6363.93667,21.86,TRADE
35,VIC1,2003/08/01 18:00,6724.748329999999,38.04,TRADE
