,REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
0,VIC1,2005/03/01 00:30:00,5356.465,20.75,TRADE
1,VIC1,2005/03/01 01:00:00,5203.04833,19.17,TRADE
2,VIC1,2005/03/01 01:30:00,5569.615,19.2,TRADE
3,VIC1,2005/03/01 02:00:00,5373.52,16.32,TRADE
4,VIC1,2005/03/01 02:30:00,5134.905,13.44,TRADE
5,VIC1,2005/03/01 03:00:00,4943.435,11.83,TRADE
6,VIC1,2005/03/01 03:30:00,4840.87833,11.41,TRADE
7,VIC1,2005/03/01 04:00:00,4778.97833,11.25,TRADE
8,VIC1,2005/03/01 04:30:00,4854.82167,13.83,TRADE
9,VIC1,2005/03/01 05:00:00,5030.49,15.05,TRADE
10,VIC1,2005/03/01 05:30:00,5390.36167,17.59,TRADE
11,VIC1,2005/03/01 06:00:00,5792.94333,19.08,TRADE
12,VIC1,2005/03/01 06:30:00,6294.67,21.67,TRADE
13,VIC1,2005/03/01 07:00:00,6582.405,22.14,TRADE
14,VIC1,2005/03/01 07:30:00,6513.85,21.29,TRADE
15,VIC1,2005/03/01 08:00:00,6613.118329999999,22.57,TRADE
16,VIC1,2005/03/01 08:30:00,6873.25,23.86,TRADE
17,VIC1,2005/03/01 09:00:00,6996.05667,25.44,TRADE
18,VIC1,2005/03/01 09:30:00,7118.09667,26.56,TRADE
19,VIC1,2005/03/01 10:00:00,7326.81667,28.81,TRADE
20,VIC1,2005/03/01 10:30:00,7463.13833,30.32,TRADE
21,VIC1,2005/03/01 11:00:00,7686.02,33.15,TRADE
22,VIC1,2005/03/01 11:30:00,7803.55667,34.23,TRADE
23,VIC1,2005/03/01 12:00:00,7878.20167,30.99,TRADE
24,VIC1,2005/03/01 12:30:00,8062.32667,38.29,TRADE
25,VIC1,2005/03/01 13:00:00,8269.69833,39.85,TRADE
26,VIC1,2005/03/01 13:30:00,8272.32,41.68,TRADE
27,VIC1,2005/03/01 14:00:00,8303.80667,45.26,TRADE
28,VIC1,2005/03/01 14:30:00,8295.39167,59.31,TRADE
29,VIC1,2005/03/01 15:00:00,8228.10333,48.04,TRADE
30,VIC1,2005/03/01 15:30:00,8128.76333,46.08,TRADE
